world,arm,uid,ic_uid,stage,n_rows,path_len,tortuosity,wander,speed_mean,speed_std,speed_cv,accel_mean,jerk_mean,jerk_per_len,pause_frac,strict_stop_frac,stop_frac_02mm,stop_frac_1mm,stop_frac_2mm,moving_speed_mean,joint_speed_mean,joint_jerk_mean,act_autocorr1,act_hf_frac,act_hf_frac_w32,act_signflip_rate,speed_perm_entropy,act_mag_mean,can_path_len,can_moved_frac,contact_events,can_move_open_frac,grip_cmd_flip,grip_close_events,effort_std,tilt_max,tilt_inhand_mean,retreat_frac,approach_reversals,backtrack_frac,trans_kinds,trans_entropy,nnIC_path_div
w3,dH,101001,248,picked,119,0.4196,2.792,0.059,0.003526465510303686,0.005164719251574103,1.464559694822972,0.001953331882881505,0.0021497906857480082,0.5993706003014512,0.2857142857142857,0.5294117647058824,0.42857142857142855,0.5630252100840336,0.6218487394957983,0.0073696311884029215,0.022593582183762465,0.011464607540450034,0.822305175801669,0.024681097578062205,0.18428803363723176,0.09887005649717513,0.9379050603875455,0.07594847587310301,0.13300790255369807,0.16101694915254236,4,0.059322033898305086,1,1,7.380364666674527,4.582009377676333,4.168575254203665,0.21333333333333335,2,0.23684210526315788,31,3.097554713048051,0.059453821397474994
w3,dH,101002,259,picked,93,0.6004,4.001,0.0924,0.006455873246236472,0.006553568012034829,1.01513269577517,0.003611491194658181,0.00430984466917614,0.6532284133737287,0.3978494623655914,0.3655913978494624,0.22580645161290322,0.3978494623655914,0.43010752688172044,0.010070411959043271,0.044917190799223204,0.02384342900643018,0.8038671255613732,0.05185861997414104,0.06442511945664474,0.1503623188405797,0.9601218138409168,0.15023087942472077,0.18440075029686726,0.20652173913043478,3,0.010869565217391304,1,1,8.490901341356546,4.550212531258219,4.125905227533954,0.16981132075471697,2,0.20454545454545456,34,3.939130230185215,0.07633321189017177
w3,dH,101003,274,picked,122,0.556,4.648,0.0432,0.004557748738719964,0.005450207717560295,1.1958113599502584,0.0030373437518461817,0.004182257656837555,0.902571925687399,0.23770491803278687,0.3524590163934426,0.1885245901639344,0.4918032786885246,0.5327868852459017,0.006923512856727101,0.04881520921134088,0.02730094751781741,0.7468904049988999,0.0937929566841678,0.11065418696479162,0.21074380165289255,0.9607128874014831,0.17287118739036264,0.11839825887065138,0.1487603305785124,2,0.008264462809917356,1,1,5.224946378393904,4.5546011054164275,3.994227216509409,0.18681318681318682,2,0.39316239316239315,42,4.031467838030565,0.05652281847837514
w3,dH,101004,283,picked,100,0.3579,2.377,0.0578,0.003578825437009983,0.0037288422321938605,1.0419178855812572,0.0022543342011937468,0.0027111132723423807,0.7423918974699413,0.32,0.34,0.2,0.41,0.47,0.005326900439215803,0.02896512899089361,0.017526499584321866,0.7478581315564794,0.07397001959940076,0.14022584524655993,0.15151515151515152,0.9311374225854095,0.09683434166014195,0.11434464880118324,0.20202020202020202,4,0.030303030303030304,1,1,3.4972072070215976,4.7161341313841,4.064969535631774,0.14084507042253522,1,0.22105263157894736,32,3.9760233241821723,0.0692365787493444
w3,dH,101005,299,picked,198,1.1666,5.286,0.0753,0.005892060900996464,0.006319196940876055,1.0724934869236253,0.004263815071022421,0.005511231774200095,0.9259175792730262,0.3383838383838384,0.3181818181818182,0.1717171717171717,0.3686868686868687,0.43434343434343436,0.00854395692414039,0.05792120970986093,0.03864039886996393,0.706276844721578,0.09648043159301241,0.1678299384008413,0.22419627749576987,0.9742700426894291,0.203405284608153,0.16265251254498628,0.15228426395939088,5,0.04568527918781726,1,1,3.7811291112092906,4.166532530722356,3.7209439810581606,0.23376623376623376,5,0.32642487046632124,67,4.673235359310456,0.10138005518932468
w3,dH,101006,309,picked,97,0.5235,11.572,0.0902,0.005397067366653376,0.005643480271600929,1.0456568147490715,0.0033536108882941938,0.004357331426408409,0.790705257395002,0.29896907216494845,0.28865979381443296,0.21649484536082475,0.32989690721649484,0.41237113402061853,0.007537162503423252,0.038218500044788155,0.024677846286165442,0.7309038924766443,0.09628083926295099,0.11240896512060679,0.1597222222222222,0.9451861457945834,0.14402743828358108,0.29724601699488795,0.4270833333333333,5,0.010416666666666666,1,1,2.9901603883115766,14.151570332241146,4.164800709900043,0.13513513513513514,1,0.21739130434782608,34,4.22501189049575,0.04852016715613531
w3,dH,101007,321,picked,97,0.3442,2.977,0.0655,0.0035479629064003614,0.004317397702586081,1.2168666405158,0.0028019383922790408,0.0038241404480478763,1.0556176290994363,0.26804123711340205,0.4020618556701031,0.27835051546391754,0.5154639175257731,0.5670103092783505,0.005819171002649843,0.02463219859487693,0.019352164660610644,0.6424440044066166,0.11351662516470033,0.17446222234793837,0.1388888888888889,0.9628891171314952,0.08054578230041,0.12698928269302787,0.19791666666666666,2,0.03125,1,1,8.812697822484358,4.486690719063666,4.0386744971505895,0.16363636363636364,1,0.30434782608695654,39,3.973522357458073,0.028423453310229024
w3,dH,101008,335,picked,73,0.4024,2.164,0.0551,0.005511820350776314,0.00504814825936061,0.915876777197501,0.0033188227058760823,0.004838702879273934,0.8538260279907723,0.273972602739726,0.1643835616438356,0.0684931506849315,0.3013698630136986,0.410958904109589,0.006539450665855781,0.04359845712687622,0.029985739969615732,0.6734586033588141,0.11780323898178612,0.19065260354251734,0.2222222222222222,0.9612731000690246,0.1584407619145363,0.16045724182045829,0.3472222222222222,4,0.08333333333333333,1,1,6.151032098550929,5.1512730725628355,4.223271078725035,0.2926829268292683,2,0.22058823529411764,29,4.247489628170142,0.05654406171827506
w3,dH,102001,250,picked,246,1.339,6.171,0.0799,0.005443208849487635,0.005336381875534001,0.9803742650874603,0.0038585081188033128,0.005157846179665444,0.9398706925179312,0.26422764227642276,0.22764227642276422,0.12601626016260162,0.2886178861788618,0.3821138211382114,0.0069924521909264315,0.055861567558908753,0.03354871261716254,0.7549764774366844,0.07779641445463481,0.10854597893296426,0.22517006802721087,0.946456187140897,0.19120495413053976,0.21699254973238163,0.12244897959183673,6,0.0326530612244898,1,1,7.691676760400856,4.344478249668211,3.9542148424334287,0.33163265306122447,7,0.27385892116182575,63,4.939424445922634,0.11489532717393963
w3,dH,102002,262,picked,58,0.3338,2.571,0.0493,0.005755239349765107,0.0063971399400804705,1.1115332571427392,0.0032445139418974477,0.003922637228451972,0.6580740861631252,0.3793103448275862,0.39655172413793105,0.3448275862068966,0.46551724137931033,0.5172413793103449,0.009465795465313,0.03758418106352572,0.023569686387407952,0.7565430526809572,0.06406818400093817,0.056050511109804246,0.1871345029239766,0.8815573063818556,0.13783309019930745,0.13127669440311987,0.2982456140350877,2,0.017543859649122806,1,1,10.294732217817018,4.382838716761983,3.9103525706939433,0.19444444444444445,1,0.33962264150943394,22,3.437228788336055,0.03858250987763348
w3,dH,102003,275,picked,104,0.5258,2.611,0.0514,0.005055987929607639,0.0048571301160161085,0.9606688511997769,0.002753687634299022,0.0030066606310734747,0.5832371982246606,0.27884615384615385,0.25961538461538464,0.125,0.2980769230769231,0.40384615384615385,0.006750058999881858,0.039939939128260465,0.018670173602258703,0.8354585784756728,0.030163291438755024,0.09776959655359801,0.2184466019417476,0.9325534444198369,0.13752577826380732,0.11153837853504761,0.1553398058252427,4,0.009708737864077669,1,1,8.07761395631243,4.923225681458847,4.131507602923348,0.2318840579710145,2,0.30303030303030304,43,4.543727126609292,0.05757632807110502
