world,arm,uid,ic_uid,stage,n_rows,path_len,tortuosity,wander,speed_mean,speed_std,speed_cv,accel_mean,jerk_mean,jerk_per_len,pause_frac,joint_speed_mean,joint_jerk_mean,act_autocorr1,act_hf_frac,act_signflip_rate,speed_perm_entropy,act_mag_mean,can_path_len,can_moved_frac,contact_events,can_move_open_frac,grip_cmd_flip,grip_close_events,effort_std,tilt_max,tilt_inhand_mean,retreat_frac,approach_reversals,backtrack_frac,trans_kinds,trans_entropy,nnIC_path_div
old,dH,107007,330,picked,212,0.9616,6.154,0.0872,0.004535757464001661,0.004531691621847998,0.9991036023892519,0.00262249181229793,0.0028877494671012338,0.6306568572730966,0.25,0.03971894517926598,0.016688130496300108,0.7992565500101553,0.057871742688891226,0.17140600315955767,0.9348205534417142,0.1462553229956132,0.3505284285748381,0.2890995260663507,7,0.08530805687203792,1,1,8.749397124045917,9.529245453035937,6.725341692819157,0.26119402985074625,6,0.15458937198067632,57,4.8623365733967905,0.05576541790783197
old,dDP,100000,232,picked,123,0.5436,5.32,0.0748,0.0044195296815878905,0.004673023155342755,1.057357567890298,0.0023663892491576533,0.002943622297465625,0.655218706265289,0.016260162601626018,0.03025522821264688,0.013560934402618132,0.6541642319268322,0.14336588713268086,0.4125683060109289,0.9670566242995131,0.150942103972603,0.31273395549343996,0.4262295081967213,6,0.03278688524590164,1,1,5.225181655079029,9.508318835635883,4.494217793358023,0.14893617021276595,1,0.19491525423728814,42,4.610072291812091,0.04265053704691025
old,dDP,100002,254,picked,124,0.5106,4.091,0.0799,0.00411803055310172,0.0037461314585742447,0.9096900594272281,0.0020186192591983283,0.0024672177572287405,0.5894623391286842,0.008064516129032258,0.029267322873483104,0.012644320378739212,0.7618837703473923,0.08791499384755219,0.38346883468834697,0.8824626180263923,0.1410579653356665,0.28171589380065554,0.45528455284552843,5,0.0975609756097561,1,1,7.123581136915504,11.137793610985042,5.79810524283819,0.14084507042253522,1,0.03361344537815126,42,4.709572386039808,0.04786924150682831
old,dDP,100003,269,picked,106,0.3777,1.928,0.0578,0.003562757162085556,0.004134842741004909,1.1605738345030698,0.001707534326904818,0.0020479333121000065,0.5639713765257338,0.018867924528301886,0.023913892786175082,0.011437885758432544,0.6022960574972608,0.1740026517091572,0.4587301587301587,0.9493852050278713,0.1085576907081424,0.19728906334078997,0.3523809523809524,5,0.08571428571428572,1,1,5.086077900610058,6.746829739131794,4.689527996245863,0.125,1,0.06930693069306931,32,3.951838761676344,0.027035814805711118
old,dDP,100004,280,picked,89,0.2722,2.61,0.0527,0.0030579434296619584,0.002991854101788017,0.9783876551695245,0.0013191125929610523,0.0015645954841261604,0.5001518406812862,0.056179775280898875,0.02516720064826261,0.010557107996463045,0.8184522580316402,0.06173041595306867,0.38257575757575757,0.841060389902899,0.11731756459014693,0.1448525663217634,0.32954545454545453,4,0.09090909090909091,1,1,6.765896815017278,5.253489245569136,4.214106832567671,0.15384615384615385,1,0.09523809523809523,29,3.9583669531434587,0.02115340383447778
old,dDP,100006,302,picked,91,0.4131,3.587,0.0607,0.004539386458320016,0.004641120217105044,1.0224113456122612,0.0022638944024020806,0.002469934611859157,0.5321534874493697,0.0,0.02902040212086047,0.01405230716573847,0.6784645043580401,0.12164334959881855,0.42777777777777776,0.8670427685063438,0.12162976812967013,0.20357634713920175,0.4111111111111111,6,0.12222222222222222,1,1,8.628008681715581,8.086006988508093,4.157607949104915,0.13043478260869565,1,0.06976744186046512,28,3.983122714527128,0.023096816715414612
old,dDP,100007,311,picked,112,0.6999,4.246,0.0706,0.006249011526229529,0.004773261059485226,0.7638425756537646,0.002835473493651684,0.003496096992849899,0.5494735727392592,0.17857142857142858,0.041158737941813225,0.02017188247571866,0.6369132437600092,0.16853577229303227,0.3843843843843844,0.9123122029930749,0.16247472193624293,0.1591233914539839,0.26126126126126126,3,0.018018018018018018,1,1,6.775438950281972,5.046455285569677,4.315585538016352,0.32,3,0.09345794392523364,48,5.236930176974818,0.020111252601390173
old,dDP,100008,325,picked,116,0.3573,2.25,0.0437,0.0030801919269699313,0.003578748716586616,1.1618590014639538,0.0016432352232179884,0.002037477384355376,0.6500726290472492,0.04310344827586207,0.023284259378707376,0.010901370136777276,0.6752438351372643,0.13012101007609062,0.49130434782608695,0.9333566024336378,0.09647504651340945,0.12783560525813836,0.22608695652173913,4,0.008695652173913044,1,1,5.392649465304743,6.829437393515737,4.063081658673225,0.13559322033898305,1,0.13513513513513514,35,3.876663082056813,0.035351855938851234
old,dDP,100009,233,picked,104,0.3336,2.863,0.0631,0.003207915721625036,0.0034009487935499753,1.0601739848162701,0.0018555237083751445,0.002433638144808863,0.7440461715265214,0.11538461538461539,0.02414296395662277,0.013062925058923371,0.6410407800630448,0.13474349003002875,0.5080906148867315,0.9511277548232285,0.10149477336269158,0.14736681283211553,0.3786407766990291,5,0.14563106796116504,1,1,8.677674900333981,5.844998896121769,3.9582607518836825,0.21666666666666667,2,0.15151515151515152,37,4.467622416135665,0.03057252742699325
old,dDP,100010,278,picked,161,0.8492,4.814,0.0706,0.0052742623719229855,0.004346478036359212,0.824092115609807,0.0023617525080095255,0.002845746036987565,0.5328508436556694,0.12422360248447205,0.03314752812383622,0.01645834058777364,0.6388526088679998,0.15933942982621593,0.3885416666666666,0.9311984280575935,0.12852814781246225,0.20817221612267583,0.28125,4,0.04375,1,1,6.872371440063946,8.456084255897299,5.942799263461306,0.25,3,0.1987179487179487,55,5.294249680592243,0.032168009944597044
old,dDP,101003,247,picked,112,0.81,5.797,0.0904,0.007232013911597884,0.004697854743926572,0.6495914971060391,0.003551358252778776,0.004439983516096308,0.6029714750925498,0.16071428571428573,0.046082999514173474,0.02337280956480779,0.6108267409553941,0.1792336228579278,0.3438438438438438,0.9411761993489508,0.1795168218335935,0.2289001188635803,0.27927927927927926,3,0.018018018018018018,1,1,8.954511858540329,5.915599266778972,4.030381929635344,0.2602739726027397,2,0.06542056074766354,46,5.217950739304524,0.0326229517931177
old,dDP,101005,273,picked,106,0.4354,2.528,0.0514,0.004107745288289337,0.00393755918654938,0.9585694609095807,0.0025772575360116985,0.003417214967665384,0.8161993936471001,0.20754716981132076,0.027404056208969144,0.015813756400399167,0.5763818517220006,0.1775408593427413,0.3984126984126984,0.9414530341732661,0.11746895060224354,0.24862766181750726,0.47619047619047616,3,0.047619047619047616,1,1,7.883450244745243,6.99045842162099,5.214412320311794,0.30303030303030304,1,0.25742574257425743,40,4.252186294690797,0.03333002111099944
old,dDP,101006,281,picked,126,0.6992,3.777,0.0537,0.005549443798328165,0.004814309298757451,0.8675300577344018,0.002653166780466363,0.0033550308989759047,0.5949743001734157,0.30952380952380953,0.036357161788121484,0.017678205213830133,0.6863072195308679,0.12599146651180285,0.3933333333333333,0.9615909271238526,0.1410982379364589,0.12566456067075327,0.168,2,0.016,1,1,6.1970685953045965,5.093638048099109,4.015243685433712,0.19387755102040816,2,0.11570247933884298,44,4.930070775038538,0.01836127870045628
old,dDP,101009,304,picked,89,0.3676,2.354,0.0538,0.004130543963381719,0.004979749878710675,1.20559178714895,0.002203988172916474,0.002326180710227245,0.5505102975687111,0.10112359550561797,0.029535931743392387,0.012002842766908618,0.7526187319795946,0.07475239460767197,0.418560606060606,0.909031400513625,0.1236154485061374,0.1313900781378959,0.36363636363636365,4,0.06818181818181818,1,1,5.2713633249312215,6.345494990249885,4.259183213734543,0.16666666666666666,1,0.15476190476190477,34,4.090266155732671,0.028872057619030143
old,dDP,101010,315,picked,146,0.4992,2.893,0.0607,0.0034188598488627494,0.00392523905324342,1.1481134725511233,0.0021865205163594022,0.0028235496308506827,0.814561284139973,0.0273972602739726,0.022009181620529936,0.013702502625442935,0.5514179536539583,0.1875446516791103,0.48735632183908045,0.9332560138184763,0.09988357997648248,0.2512903321044962,0.4413793103448276,10,0.034482758620689655,1,1,8.918373429472366,7.002413699231893,4.523918149749944,0.09803921568627451,1,0.2127659574468085,50,4.764972116656725,0.03385878559904757
old,dDP,101012,326,picked,100,0.3882,6.586,0.0801,0.0038820366519003425,0.003895241581000424,1.0034015467354274,0.001528919859630549,0.0019309592838899863,0.4874606470512957,0.02,0.034348924954467876,0.014783893779472417,0.6698537322106102,0.1347089924700538,0.38047138047138046,0.8795705829540849,0.14619614481925963,0.2013040381004644,0.30303030303030304,3,0.010101010101010102,1,1,3.033629034193291,5.970004357785868,3.9280600927600235,0.14035087719298245,1,0.07368421052631578,32,4.177603967466168,0.03385463143657222
old,dDP,101013,259,picked,102,0.7211,4.783,0.0716,0.007069273877364907,0.004886172961711959,0.6911845610278285,0.0031433765942201377,0.003502335528100674,0.48571640341250283,0.17647058823529413,0.04239999917776426,0.01670470890754051,0.7517723119425245,0.10548285354182847,0.30033003300330036,0.9385866982685966,0.15567983531094845,0.1821204413245105,0.2376237623762376,2,0.009900990099009901,1,1,7.77395439374581,5.610037922520609,4.501878844339388,0.208955223880597,2,0.13402061855670103,43,5.031911470527101,0.027112457819750548
old,dDP,101014,301,picked,100,0.3621,2.474,0.0506,0.0036212915162503606,0.00405051398340424,1.1185274549778073,0.0018766866251856325,0.002232179322418429,0.604076122055793,0.07,0.02167520501843183,0.011078294669974223,0.539051274924597,0.19373627056909312,0.45959595959595956,0.9471571115390021,0.10007910480101903,0.18120260855264325,0.3939393939393939,5,0.010101010101010102,1,1,8.326848403195761,6.485768032051904,4.552017046656181,0.21428571428571427,1,0.18947368421052632,33,4.2452095423127165,0.03265453746219779
old,dDP,102000,235,picked,116,0.4751,2.366,0.0477,0.004095999084035404,0.003617923127934321,0.8832822111790906,0.0022362358470328406,0.00286398481339911,0.6871597642349231,0.04310344827586207,0.025681249312512793,0.014280638589328078,0.6510295373738386,0.1413000085660117,0.3710144927536232,0.9457594217550319,0.10982747949745464,0.19762923128316218,0.28695652173913044,4,0.0782608695652174,1,1,5.3315369245353965,7.26845590812978,4.8782406427153235,0.34177215189873417,2,0.13513513513513514,45,5.008762509526344,0.04885751905923466
old,dDP,102001,248,picked,216,0.4052,2.15,0.0629,0.0018761180467138682,0.0027364846420373677,1.4585887315728787,0.0010143466512208526,0.0013100651534976074,0.6918194315481702,0.027777777777777776,0.011341637097610501,0.006323490068046393,0.591470019977503,0.19769386430017144,0.5813953488372093,0.9794926638496633,0.05865093389594996,0.20105624537452255,0.22790697674418606,7,0.09767441860465116,1,1,4.37825484232969,6.6115206522946055,3.7812259413821834,0.10778443113772455,2,0.23222748815165878,31,3.4007470271122537,0.019585834856580886
old,dDP,102002,257,picked,145,0.44,2.544,0.0622,0.0030347768285677768,0.003755171900286516,1.2373799170131137,0.0017919661484958594,0.002227513275812589,0.7238716646599821,0.041379310344827586,0.016635542735700604,0.010831296352204717,0.4483872846228561,0.2469727444225219,0.545138888888889,0.9751781053266085,0.07670181407325569,0.2111490016142087,0.3541666666666667,8,0.013888888888888888,1,1,8.567234622550005,6.8388713715900264,4.185487534359562,0.3148148148148148,3,0.2357142857142857,39,4.156612018873394,0.03506378790339714
old,dDP,102003,274,picked,96,0.3104,2.404,0.0642,0.003233428149477911,0.004139049822800028,1.2800809640592585,0.001777053137320261,0.0020844696948926623,0.6312319768866028,0.052083333333333336,0.02284950520320157,0.011204917127489016,0.705808341360219,0.10901251246209519,0.48771929824561405,0.9245002690902936,0.09250758371005456,0.15077193408050496,0.29473684210526313,6,0.05263157894736842,1,1,9.152307155847442,5.061077838894063,3.725974730904176,0.043478260869565216,0,0.23076923076923078,32,3.912923098725941,0.028779738347180717
old,dDP,102004,283,picked,146,0.4312,2.45,0.039,0.0029537307248074197,0.0030465930932274715,1.0314390095346644,0.0018279768963785218,0.0023783738349389605,0.7941798322186561,0.18493150684931506,0.017241022314155634,0.011020000240382211,0.4969140339486034,0.2624679381260499,0.5252873563218391,0.9726162015726116,0.07877619061023677,0.27129188507617763,0.41379310344827586,6,0.05517241379310345,1,1,7.371271372934029,7.328727078090178,5.58747700505272,0.12307692307692308,1,0.24113475177304963,42,4.3199949065845065,0.024175539118719874
old,dDP,102005,297,picked,120,0.4991,2.532,0.0617,0.004158871954586787,0.004655323908549535,1.1193717814310717,0.0022167152861846556,0.002608075865468488,0.6166595082469084,0.13333333333333333,0.029393388906129726,0.013618669944952297,0.6510344686211859,0.1400945837852193,0.4831932773109244,0.9638151579584318,0.1189141468041473,0.1748350932807799,0.29411764705882354,4,0.058823529411764705,1,1,6.048883414477498,7.14465651194866,4.187971587057858,0.07462686567164178,1,0.21739130434782608,36,4.173486474963736,0.03728530382213758
old,dDP,102006,305,picked,57,0.2909,2.802,0.0552,0.005103748868478192,0.00369390684933544,0.7237634422316059,0.0025853991337401214,0.0029589372558993634,0.5594152395853614,0.0,0.04446302353222366,0.019684025235964877,0.7318266281249629,0.08732464871500432,0.22916666666666666,0.8920516223792517,0.22225853922771432,0.15496231373507685,0.48214285714285715,1,0.05357142857142857,1,1,9.508227596923152,5.271060537510442,4.13240133410272,0.21428571428571427,1,0.11538461538461539,26,4.111606962612904,0.024654964774433036
old,dDP,102007,316,picked,184,0.6161,5.017,0.0705,0.003348218017010772,0.0035518876710957928,1.0608292688977443,0.0022631719389562765,0.002997570535666965,0.885542169647271,0.125,0.019823646405930557,0.01312121369109181,0.4846215257805406,0.21666242852431816,0.49817850637522776,0.9552405831229189,0.08742075278491214,0.4645786954633805,0.5081967213114754,6,0.060109289617486336,1,1,8.375154755908486,7.239929542844749,5.511977204936933,0.18333333333333332,1,0.2681564245810056,56,4.842137866666443,0.044727928580567344
old,dDP,102009,327,picked,134,0.8562,6.029,0.0876,0.006389819758255369,0.005949914911319011,0.931155359058756,0.003471524846610969,0.004215422613730322,0.6498627528478647,0.23134328358208955,0.040086685053861794,0.02101249002314986,0.6548343283643603,0.15609562377336994,0.37844611528822053,0.9392615363335066,0.15289598132543897,0.21199622225608464,0.23308270676691728,3,0.06015037593984962,1,1,7.5474709057042215,4.9170961806980795,4.248476076006129,0.2736842105263158,4,0.12403100775193798,53,5.246054396372401,0.02948604623571294
old,dDP,102010,262,picked,79,0.2817,2.749,0.0601,0.003565727491365955,0.0034431696684436848,0.9656289429803506,0.0015660562621926518,0.0017536080119547502,0.4793447835119976,0.02531645569620253,0.029838589037296012,0.013161381006083666,0.7782301665322578,0.07513212187457065,0.43162393162393164,0.921133243715277,0.13096518594504408,0.13472690471036122,0.3333333333333333,5,0.038461538461538464,1,1,7.055951256819587,5.535385259909621,4.216055323696661,0.1794871794871795,1,0.14864864864864866,33,4.417710250387036,0.028611006022304788
old,dDP,102011,319,picked,97,0.4276,2.689,0.0499,0.004408752146602081,0.0048524681070170285,1.1006443423581724,0.002608301388827119,0.0031786497890646352,0.7061205789387427,0.08247422680412371,0.02979211212087185,0.01353194387372777,0.6578353647835814,0.15373857653990478,0.47048611111111116,0.9240263304733447,0.12605879366193032,0.19382342557711885,0.40625,7,0.041666666666666664,1,1,6.45504911203647,7.316342502980876,5.148938834311208,0.23684210526315788,1,0.16304347826086957,39,4.410227942000328,0.036326777749579715
old,dDP,103000,242,picked,233,0.6171,3.649,0.0569,0.0026484164291908567,0.0029750824436157626,1.1233439012174942,0.0018853095113499723,0.0023890359390965677,0.8943190227685834,0.034334763948497854,0.01678093961165529,0.013233320717799566,0.43196504529276974,0.23054562924005786,0.5294540229885057,0.9701151758193738,0.07981153538128166,0.28324341688912513,0.23275862068965517,6,0.017241379310344827,1,1,8.714128429784457,7.511982243844421,4.227369533349449,0.16129032258064516,2,0.3157894736842105,62,4.749272639922442,0.03442792764228411
old,dDP,103001,250,picked,119,0.767,4.702,0.0727,0.006445624224639952,0.004663187925792481,0.7234656820306591,0.002957045363860126,0.0036260596383057373,0.5531066247830834,0.20168067226890757,0.0393852052818305,0.019369579801552923,0.6803373524543143,0.13638082210222977,0.3968926553672316,0.9432708964277173,0.14992747128176756,0.15956311752559205,0.2288135593220339,4,0.01694915254237288,1,1,6.63530909433229,4.890673152814934,3.9222688305340805,0.3058823529411765,3,0.08771929824561403,48,5.253151826868521,0.01598453423050024
old,dDP,103003,258,picked,153,0.5025,15.192,0.0794,0.0032845268994975826,0.0032856932326687403,1.0003550992903532,0.0019139221358812995,0.0022915565248774325,0.688562343018131,0.0392156862745098,0.028049785207047987,0.016049787722829383,0.6367879801617192,0.16749420945996848,0.45065789473684204,0.9336654465606714,0.11957138004126372,0.3244311864488734,0.48026315789473684,7,0.1118421052631579,1,1,6.5731588558661205,6.65107828084954,4.98446112469445,0.23684210526315788,2,0.20270270270270271,51,4.9030006398129515,0.04117124449122559
old,dDP,103005,276,picked,103,0.3622,2.13,0.0604,0.0035165479736062174,0.004247570775309798,1.2078807987806057,0.0016981872727155085,0.001924731288097095,0.5367075550207167,0.0970873786407767,0.02469703057164967,0.01064620958324657,0.7266988993891045,0.0949296145470403,0.4509803921568627,0.9334307869135225,0.10376005545017403,0.13551452499796654,0.24509803921568626,3,0.00980392156862745,1,1,5.026316924512004,6.8677369045115455,4.228913809615486,0.1111111111111111,1,0.1326530612244898,34,4.135151400417848,0.025848980911578192
old,dDP,103006,284,picked,72,0.3005,2.758,0.0671,0.004173739166593277,0.00408546680872419,0.978850533215966,0.0020023604196375416,0.0022077488229157137,0.5142684727171346,0.041666666666666664,0.029501128441936014,0.01308805969995967,0.7020876254827179,0.10086120704636714,0.3967136150234742,0.8062191574535488,0.12330946616000599,0.17293692929503998,0.4647887323943662,4,0.2112676056338028,1,1,8.581834517638088,5.444315913992232,4.163455708217852,0.14634146341463414,1,0.029850746268656716,29,3.925162377237011,0.023853056577948745
old,dDP,103008,298,picked,135,0.4318,3.678,0.0693,0.003198875762880845,0.0033741550236465103,1.0547940194488241,0.0016280439290376663,0.0019944571527635586,0.6142500631596034,0.0,0.023186951646647972,0.01280538410457542,0.6341267685534283,0.1522056324980567,0.4116915422885572,0.9064722327836257,0.1061863895551658,0.24392895813332982,0.4253731343283582,5,0.05970149253731343,3,1,6.269177897296375,7.159836183249199,4.054697641645747,0.15942028985507245,1,0.11538461538461539,34,4.043205098478394,0.025654530067904347
old,dDP,103009,306,picked,140,0.8068,3.885,0.0625,0.005762957554337596,0.004806903498605513,0.8341035749929321,0.0029923802281285753,0.0035019316975240604,0.598981351033378,0.14285714285714285,0.03820913487262755,0.018128155017133045,0.6764149645644663,0.13050850914802933,0.3800959232613909,0.9150223165572534,0.14642393908330373,0.18775430199305035,0.2805755395683453,6,0.05755395683453238,1,1,7.0879644097344,8.177835753172758,5.9827644751390725,0.2777777777777778,2,0.18518518518518517,51,5.360867617509374,0.042520015525588484
old,dDP,103011,317,picked,99,0.3238,2.787,0.0571,0.0032711688872456277,0.0033999118401355282,1.0393568651841465,0.0016937553866352964,0.0021768204022549094,0.6520128755285002,0.12121212121212122,0.023791129871320916,0.011729959893773104,0.695570557549459,0.10885282056564959,0.4795918367346939,0.940128882342043,0.1035272327537087,0.16383765506967995,0.41836734693877553,6,0.19387755102040816,1,1,9.155630357149517,5.726931435815726,4.22869803194056,0.2641509433962264,2,0.1595744680851064,39,4.429219877371277,0.026153921507981237
old,dDP,103012,328,picked,146,0.4593,2.54,0.0578,0.0031457564787028543,0.0036448061278387235,1.1586421747883204,0.002129181256682239,0.00282747797800172,0.8865102629020202,0.136986301369863,0.01894968992298212,0.011999261089032447,0.5558813240175537,0.19090628490269487,0.4873563218390804,0.9459937228445638,0.08450305931372186,0.2818183466432347,0.4827586206896552,11,0.08275862068965517,1,1,8.31705429197963,7.36092975497889,5.033609195331468,0.32653061224489793,1,0.3617021276595745,46,4.467986227961514,0.02408970944934437
old,dDP,103014,266,picked,113,0.3042,2.612,0.0548,0.0026920695893618,0.003871269210778107,1.43802716916239,0.0012939627058151345,0.0014954021633067343,0.5456526362415419,0.0,0.017171743099191835,0.007767143673637271,0.6755322026143481,0.12952417326484328,0.511904761904762,0.9382859575228268,0.08091053384243563,0.14555334336164538,0.3125,3,0.0625,1,1,9.66070538872277,5.418361464130753,4.032896441270919,0.15384615384615385,1,0.17592592592592593,29,3.2986432775453327,0.025733756885427395
old,dDP,103015,321,picked,142,0.3317,2.761,0.0586,0.00233573174117643,0.0027334057743850695,1.1702567234918615,0.0013333023352646344,0.0016759401913532558,0.7074165970333216,0.014084507042253521,0.01661895878256356,0.009669627442362288,0.59132767876754,0.16350368192429185,0.46572104018912525,0.9502380464205131,0.07588104008229125,0.15820555101759703,0.24822695035460993,4,0.09929078014184398,1,1,7.828994193649556,5.474814912356342,4.106440842590447,0.14705882352941177,2,0.1897810218978102,42,4.308734187628099,0.025936430842577757
old,dDP,104000,243,picked,95,0.3624,3.092,0.0606,0.0038143280410196066,0.004703878244267804,1.2332128211527427,0.0021837717453419897,0.0026925456446055328,0.6910418938260912,0.010526315789473684,0.024209638364724798,0.012684569240987202,0.6439873494875129,0.1469746756538073,0.44148936170212766,0.964695048390762,0.10488177234666389,0.18244601044846337,0.3191489361702128,4,0.05319148936170213,1,1,8.58674954171798,5.4712971537840955,4.134420144863412,0.17543859649122806,1,0.2222222222222222,37,4.376693522445833,0.03323991627963202
old,dDP,104001,251,picked,152,0.5225,3.623,0.0526,0.0034374120027328018,0.003328923499733591,0.9684389002793495,0.002592045212147053,0.0034610581905862546,0.9936306583327923,0.13157894736842105,0.024700880469791665,0.015964055091616417,0.5171863612602515,0.20187329654003894,0.44039735099337757,0.9553110308542355,0.11337272724822949,0.3025707792071792,0.4304635761589404,5,0.013245033112582781,1,1,7.827570072439641,7.38085752365818,5.963463242267313,0.15873015873015872,2,0.24489795918367346,45,4.843483128652699,0.04152264885852316
old,dDP,104002,263,picked,110,0.7682,4.474,0.0817,0.006983245088807909,0.0050651095186453905,0.7253231777248194,0.0032162267489806414,0.0038893814168037832,0.5468325030097989,0.21818181818181817,0.04442969029616891,0.020874753637879058,0.7096827049770309,0.12493805896079935,0.3547400611620795,0.9494528569023778,0.16772986587249872,0.17431400816332182,0.26605504587155965,1,0.009174311926605505,1,1,6.440961315202362,5.03131837695739,4.043095807592535,0.27631578947368424,2,0.10476190476190476,45,5.192793127874247,0.026988665195867706
old,dDP,104003,277,picked,99,0.3127,2.703,0.0646,0.0031581135904382137,0.003456449659523017,1.0944665416684416,0.001490313893684528,0.001885393455373287,0.5849392828339499,0.08080808080808081,0.022075535703911967,0.011225836126410102,0.6247636460151597,0.17317341840143177,0.4608843537414966,0.9412379531460043,0.09741360039422006,0.13808655356226804,0.3163265306122449,5,0.10204081632653061,1,1,8.431539001496272,5.87366241883413,4.076850039687987,0.3090909090909091,2,0.13829787234042554,31,4.221404301865267,0.028295995894058165
old,dDP,104007,308,picked,97,0.3313,2.214,0.0506,0.003415662251427944,0.0039650736048389805,1.1608506090382182,0.0018342875022124942,0.00220941428463742,0.6335109245736862,0.10309278350515463,0.02229740713673277,0.011535039287877547,0.6083707826382495,0.1358072925042893,0.4947916666666667,0.9137540990314293,0.10059313112517812,0.14656911896394992,0.3645833333333333,7,0.020833333333333332,1,1,7.30127253779947,6.791473871822666,4.519005705352991,0.2,1,0.20652173913043478,26,3.7194020217530657,0.026528362934115937
old,dDP,104011,330,picked,152,0.7792,4.296,0.0701,0.0051263050221884215,0.0044472916910302945,0.8675433224868355,0.002459160492458346,0.003143170955035856,0.605077815121003,0.2565789473684211,0.03439072828283918,0.01748431888462026,0.6333073671659865,0.16985922209348803,0.40397350993377484,0.9695608527783529,0.1359059514575883,0.16191817169141426,0.1986754966887417,2,0.013245033112582781,1,1,6.808464136347859,4.6778352972059665,3.9331416469448643,0.24786324786324787,3,0.1292517006802721,46,4.9435548086334915,0.02637154278163062
old,dDP,104013,267,picked,111,0.7594,4.529,0.0688,0.006841677709960713,0.004528407666095017,0.6618855576172734,0.0033161843466318684,0.00405048344476366,0.5813635090240262,0.15315315315315314,0.04601082740486322,0.022520194123666362,0.6463035031305124,0.15077255272903192,0.3303030303030303,0.9612708859739408,0.17820800881128054,0.14640568881979277,0.2,3,0.02727272727272727,1,1,5.915455172412426,4.863869850500557,3.596650648053642,0.3291139240506329,2,0.18867924528301888,45,5.1507876860688855,0.026592484146399236
old,dDP,104014,329,picked,91,0.2669,2.536,0.0531,0.0029331359546253604,0.0027087534040081598,0.9235008011601493,0.0015664830299467454,0.0019593631671692654,0.6533281341413495,0.15384615384615385,0.02773860365810482,0.012521032575521014,0.7434171915831337,0.09740890216485693,0.37592592592592594,0.914427726916343,0.13817965231098972,0.12658130360691325,0.3888888888888889,6,0.13333333333333333,1,1,5.109681003107743,5.836316533154338,4.1543752476997815,0.11864406779661017,1,0.13953488372093023,24,3.7694636556788113,0.026107539123321616
old,dDP,105001,252,picked,123,0.385,3.238,0.0549,0.003130272483129555,0.0034700606813916103,1.1085490800220514,0.0017788544257365787,0.002260409410309956,0.7103709973289372,0.016260162601626018,0.02407754327162939,0.01337806874414524,0.6280382147742533,0.16807725959371497,0.45081967213114754,0.9591124950460498,0.1140693657928043,0.19224773370477885,0.39344262295081966,5,0.07377049180327869,1,1,6.714717253706795,6.917341200584992,3.7767689242070785,0.109375,2,0.11864406779661017,34,4.165853657828406,0.0317791754049478
old,dDP,105002,265,picked,162,0.4455,2.49,0.0566,0.002750191088295664,0.0032916432124038752,1.1968780011005553,0.0018183069423026652,0.0024179677877614087,0.8683456010583858,0.09876543209876543,0.017640906297989468,0.011591409145696712,0.4972000697424976,0.21747452999587158,0.5362318840579711,0.952931763542827,0.08775628183358981,0.2652039372240896,0.37888198757763975,10,0.031055900621118012,1,1,8.419018621113574,7.180854407169902,4.8630807790286585,0.14545454545454545,2,0.29936305732484075,46,3.9441765137224523,0.025848120030461035
old,dDP,105003,279,picked,162,0.4059,2.255,0.0512,0.0025053607798873677,0.0033072896472566378,1.320085184460069,0.001723748334370138,0.0022097275153485823,0.8711108381114898,0.043209876543209874,0.01983889654405551,0.011970939500737552,0.6098167836778977,0.15358787319045128,0.5610766045548653,0.9692259536641753,0.08921481423662524,0.1917808998662251,0.2608695652173913,7,0.018633540372670808,1,1,8.93495688095748,6.938400112856074,4.068990069377052,0.0958904109589041,2,0.3248407643312102,39,3.83020601950491,0.03538525192702294
old,dDP,105004,287,picked,88,0.3843,3.31,0.0622,0.004367379762841359,0.004332469184495635,0.9920065164374413,0.0022739739563761656,0.002795756114838768,0.6255962044757802,0.07954545454545454,0.03020662258463536,0.014384807502372239,0.6700860626824778,0.1244625079477794,0.41379310344827586,0.925858314232294,0.12567356511047392,0.18540877521729066,0.47126436781609193,6,0.13793103448275862,1,1,9.373489614906392,7.796400939472835,4.3584839906330295,0.1794871794871795,1,0.1566265060240964,36,4.677333348885283,0.02963592711957039
old,dDP,105006,309,picked,194,0.4946,9.036,0.078,0.002549663556405242,0.003307355454131907,1.2971732861864063,0.0015901522441956594,0.0020140175194123698,0.7817715585236714,0.08762886597938144,0.02230574288126472,0.014228360259627686,0.5727235401073428,0.1915019287097519,0.48100172711571676,0.9683243344816068,0.09774510726281457,0.2604872584095115,0.27979274611398963,13,0.02072538860103627,1,1,8.86095842311662,5.592999238111843,3.655638434435555,0.13541666666666666,3,0.26455026455026454,52,4.350689016953841,0.0331330591224685
old,dDP,105007,320,picked,71,0.2951,1.878,0.0477,0.004156945730137944,0.004131437178390745,0.9938636312804708,0.0018431116512856276,0.0022676429813349914,0.5301406025769798,0.23943661971830985,0.028124999834317585,0.012127220938983233,0.5916429538839932,0.16293095032096735,0.3857142857142857,0.900891501836726,0.12417366037346388,0.1200396408348419,0.37142857142857144,4,0.11428571428571428,1,1,9.24150816495253,6.566406783069414,4.637384303528776,0.21875,1,0.06060606060606061,26,3.988729086301327,0.038805118593986644
