condition,arm,phase,online_step,mean,ci_lo,ci_hi,n_seeds,in_band
r2dreamer_cluster,r2teacher,placed_v2,900000,0.8955121245023525,0.8532030401737242,0.9333333333333332,3,True
r2dreamer_cluster,r2teacher,placed_v2,950000,0.9111111111111111,0.8666666666666667,0.9666666666666667,3,True
r2dreamer_cluster,r2teacher,placed_v2,1000000,0.9777777777777779,0.9666666666666667,1.0,3,True
r2dreamer_cluster,r2teacher,placed_v2,1050000,0.9442922374429225,0.8995433789954338,1.0,3,True
r2dreamer_cluster,r2teacher,placed_v2,1100000,0.9252057613168724,0.842283950617284,1.0,3,True
r2dreamer_cluster,r2teacher,placed_v2,1150000,0.903476482617587,0.9,0.9069529652351739,2,False
r2dreamer_cluster,r2teacher,placed_v2,1200000,0.9833333333333334,0.9666666666666667,1.0,2,False
r2dreamer_cluster,r2teacher,placed_v2,1250000,0.9333333333333333,0.9,0.9666666666666667,2,False
r2dreamer_cluster,r2teacher,placed_v2,1300000,0.9833333333333334,0.9666666666666667,1.0,2,False
r2dreamer_cluster,r2teacher,placed_v2,1350000,0.9333333333333333,0.8666666666666667,1.0,2,False
r2dreamer_cluster,r2teacher,placed_v2,1400000,0.9193502824858757,0.8666666666666667,0.9720338983050848,2,False
r2dreamer_cluster,r2teacher,placed_v2,1450000,0.9666666666666667,0.9666666666666667,0.9666666666666667,2,False
r2dreamer_cluster,r2teacher,placed_v2,1500000,0.9833333333333334,0.9666666666666667,1.0,2,False
r2dreamer_cluster,r2teacher,placed_v2,1550000,0.9333333333333333,0.9,0.9666666666666667,2,False
r2dreamer_cluster,r2teacher,placed_v2,1600000,0.9666666666666667,0.9333333333333333,1.0,2,False
r2dreamer_cluster,r2teacher,placed_v2,1650000,0.95,0.9333333333333333,0.9666666666666667,2,False
r2dreamer_cluster,r2teacher,placed_v2,1700000,0.95,0.9333333333333333,0.9666666666666667,2,False
r2dreamer_cluster,r2teacher,placed_v2,1750000,0.95,0.9333333333333333,0.9666666666666667,2,False
r2dreamer_cluster,r2teacher,placed_v2,1800000,1.0,1.0,1.0,2,False
r2dreamer_cluster,r2teacher,placed_v2,1850000,0.9666666666666667,0.9666666666666667,0.9666666666666667,2,False
r2dreamer_cluster,r2teacher,placed_v2,1900000,0.9833333333333334,0.9666666666666667,1.0,2,False
r2dreamer_cluster,r2teacher,placed_v2,1950000,0.9333333333333333,0.9,0.9666666666666667,2,False
r2dreamer_cluster,human,farside,50000,0.0,0.0,0.0,16,True
r2dreamer_cluster,human,farside,100000,0.00625,0.0,0.016666666666666666,16,True
r2dreamer_cluster,human,farside,150000,0.1052027931799224,0.057984801045729645,0.1602542401232895,16,True
r2dreamer_cluster,human,farside,200000,0.262045902355767,0.19586722013487742,0.33089671306456864,16,True
r2dreamer_cluster,human,farside,250000,0.5477322687995321,0.4365901616866109,0.6655250731978515,16,True
r2dreamer_cluster,human,farside,300000,0.797150295676738,0.71271989151751,0.8729356567962273,16,True
r2dreamer_cluster,human,farside,350000,0.8302282720183416,0.7667727352859104,0.8853735698824984,16,True
r2dreamer_cluster,human,farside,400000,0.8584391030062835,0.8104085974178404,0.9018716215368793,16,True
r2dreamer_cluster,human,farside,450000,0.8586514504060052,0.8179788097855065,0.8998533207400801,16,True
r2dreamer_cluster,human,farside,500000,0.9136853867081228,0.8859171767716026,0.9393630773092368,16,True
r2dreamer_cluster,human,farside,550000,0.9381101030063481,0.8836751594502337,0.9770833333333334,16,True
r2dreamer_cluster,human,farside,600000,0.8953429999066032,0.8464303580601475,0.9370096665732699,16,True
r2dreamer_cluster,human,farside,650000,0.9273269459298871,0.9104166666666667,0.9439936125965538,16,True
r2dreamer_cluster,human,farside,700000,0.9368454118028535,0.9153574902723736,0.9583333333333334,16,True
r2dreamer_cluster,human,farside,750000,0.9040736145574856,0.8538875103391232,0.9395833333333333,16,True
r2dreamer_cluster,human,farside,800000,0.9329515069326343,0.896311817381614,0.9648187521463785,16,True
r2dreamer_cluster,human,farside,850000,0.9193881675980677,0.8830367734282325,0.9538721738010185,16,True
r2dreamer_cluster,human,farside,900000,0.9416666666666667,0.9208333333333334,0.9624999999999999,16,True
r2dreamer_cluster,human,farside,950000,0.9215846526855154,0.8901529431216931,0.950751319352182,16,True
r2dreamer_cluster,human,farside,1000000,0.9461538461538462,0.9230769230769231,0.9692307692307692,13,True
r2dreamer_cluster,human,farside,1050000,0.9512163337308687,0.9288462408069966,0.9727564102564104,13,True
r2dreamer_cluster,human,farside,1100000,0.9206791406791408,0.8923076923076925,0.9512820512820513,13,True
r2dreamer_cluster,human,farside,1150000,0.911414739107047,0.886230007172315,0.9336829836829837,13,True
r2dreamer_cluster,human,farside,1200000,0.937220601383351,0.9122065186218314,0.9587022756013233,13,True
r2dreamer_cluster,human,farside,1250000,0.9199554069119287,0.8860284280936456,0.9512820512820513,13,True
r2dreamer_cluster,human,farside,1300000,0.9410256410256411,0.9153846153846156,0.9641025641025642,13,True
r2dreamer_cluster,human,farside,1350000,0.9469768914213359,0.9205128205128207,0.970053814498259,13,True
r2dreamer_cluster,human,farside,1400000,0.9128205128205129,0.8820512820512824,0.9410256410256411,13,True
r2dreamer_cluster,human,farside,1450000,0.9611565739225315,0.9351145662847791,0.9820512820512821,13,True
r2dreamer_cluster,human,farside,1500000,0.9189195578199555,0.8883095755590298,0.9513626834381552,13,True
r2dreamer_cluster,human,farside,1550000,0.9410256410256411,0.9205128205128207,0.9615384615384616,13,True
r2dreamer_cluster,human,farside,1600000,0.9538461538461539,0.935897435897436,0.9717948717948719,13,True
r2dreamer_cluster,human,farside,1650000,0.9625377643504531,0.9302037338291116,0.9881787899914788,13,True
r2dreamer_cluster,human,farside,1700000,0.9692307692307693,0.9538461538461539,0.9846153846153847,13,True
r2dreamer_cluster,human,farside,1750000,0.9535284014231384,0.9294663231505337,0.9743589743589743,13,True
r2dreamer_cluster,human,farside,1800000,0.9371760899787807,0.9023858801885709,0.9681235431235431,13,True
r2dreamer_cluster,human,farside,1850000,0.9565953508628667,0.9463389406064565,0.9668517611192772,13,True
r2dreamer_cluster,human,farside,1900000,0.9536672629695886,0.928026237328563,0.9765652951699463,13,True
r2dreamer_cluster,human,farside,1950000,0.9487179487179488,0.9333333333333335,0.9666666666666667,13,True
r2dreamer_cluster,machine,farside,50000,0.0,0.0,0.0,16,True
r2dreamer_cluster,machine,farside,100000,0.00625,0.0,0.0125,16,True
r2dreamer_cluster,machine,farside,150000,0.1884345732314309,0.11681657146704158,0.2785651304240443,16,True
r2dreamer_cluster,machine,farside,200000,0.27266753070695127,0.20358282897354535,0.34486029076965385,16,True
r2dreamer_cluster,machine,farside,250000,0.44058095871471414,0.3348162314421364,0.550162373606879,16,True
r2dreamer_cluster,machine,farside,300000,0.761202724633492,0.6660707671946209,0.847892645332236,16,True
r2dreamer_cluster,machine,farside,350000,0.7996513103153831,0.7257675896852137,0.8671925409642594,16,True
r2dreamer_cluster,machine,farside,400000,0.8946601103153473,0.8594696882650703,0.926954451397093,16,True
r2dreamer_cluster,machine,farside,450000,0.8692330917874397,0.8041387379227053,0.9151064311594201,16,True
r2dreamer_cluster,machine,farside,500000,0.8526785590049148,0.8209188596491227,0.8850426433731388,16,True
r2dreamer_cluster,machine,farside,550000,0.9249310924432946,0.8934012318753385,0.9581223803220825,16,True
r2dreamer_cluster,machine,farside,600000,0.8928105510429565,0.8580821044953515,0.9258457831442717,16,True
r2dreamer_cluster,machine,farside,650000,0.8882917734133607,0.8634380771655031,0.9144850717774256,16,True
r2dreamer_cluster,machine,farside,700000,0.9246780303030303,0.8999947916666667,0.9471699810606061,16,True
r2dreamer_cluster,machine,farside,750000,0.925,0.89375,0.9520833333333334,16,True
r2dreamer_cluster,machine,farside,800000,0.94375,0.9208333333333334,0.9645833333333333,16,True
r2dreamer_cluster,machine,farside,850000,0.9506249673244825,0.9314509140687708,0.9666666666666668,16,True
r2dreamer_cluster,machine,farside,900000,0.9097621328224778,0.8841075989782886,0.9341239623243933,16,True
r2dreamer_cluster,machine,farside,950000,0.9183998599439775,0.8913165266106442,0.9437670693277311,16,True
r2dreamer_cluster,machine,farside,1000000,0.9238395167079795,0.8843199981036749,0.9615384615384616,13,True
r2dreamer_cluster,machine,farside,1050000,0.9338315322690889,0.8974267031281613,0.9670549890932182,13,True
r2dreamer_cluster,machine,farside,1100000,0.9435455349248454,0.9152961980548189,0.9666666666666667,13,True
r2dreamer_cluster,machine,farside,1150000,0.9112513022851337,0.8699398042912987,0.9447275641025641,13,True
r2dreamer_cluster,machine,farside,1200000,0.9406179594464115,0.9102564102564105,0.9680077244930801,13,True
r2dreamer_cluster,machine,farside,1250000,0.9179168939807238,0.8846153846153848,0.945943921622113,13,True
r2dreamer_cluster,machine,farside,1300000,0.912820512820513,0.8794871794871797,0.9461538461538462,13,True
r2dreamer_cluster,machine,farside,1350000,0.9482451354791781,0.9319148936170213,0.9641025641025642,13,True
r2dreamer_cluster,machine,farside,1400000,0.9333333333333335,0.8974358974358976,0.9692307692307693,13,True
r2dreamer_cluster,machine,farside,1450000,0.9641025641025642,0.9307692307692309,0.9871794871794872,13,True
r2dreamer_cluster,machine,farside,1500000,0.9487179487179488,0.9179487179487181,0.9743589743589745,13,True
r2dreamer_cluster,machine,farside,1550000,0.9230769230769232,0.88974358974359,0.9538461538461539,13,True
r2dreamer_cluster,machine,farside,1600000,0.9564102564102565,0.9435897435897437,0.9692307692307693,13,True
r2dreamer_cluster,machine,farside,1650000,0.9390175089204216,0.9159405858434986,0.9615384615384617,13,True
r2dreamer_cluster,machine,farside,1700000,0.9563765182186236,0.9365384615384615,0.9743252361673415,13,True
r2dreamer_cluster,machine,farside,1750000,0.9615384615384616,0.9435897435897437,0.9794871794871796,13,True
r2dreamer_cluster,machine,farside,1800000,0.9407783306334031,0.9085665046172292,0.9703943935827994,13,True
r2dreamer_cluster,machine,farside,1850000,0.9538461538461539,0.9333333333333335,0.9717948717948719,13,True
r2dreamer_cluster,machine,farside,1900000,0.9454904070288687,0.9249775865160482,0.9660032275416891,13,True
r2dreamer_cluster,machine,farside,1950000,0.9563037601376261,0.9307692307692309,0.976923076923077,13,True
r2dreamer_cluster,planner72,farside,50000,0.0,0.0,0.0,8,True
r2dreamer_cluster,planner72,farside,100000,0.0,0.0,0.0,8,True
r2dreamer_cluster,planner72,farside,150000,0.004166666666666667,0.0,0.0125,8,True
r2dreamer_cluster,planner72,farside,200000,0.03333333333333333,0.0,0.07083333333333333,8,True
r2dreamer_cluster,planner72,farside,250000,0.07500000000000001,0.03333333333333334,0.13333333333333333,8,True
r2dreamer_cluster,planner72,farside,300000,0.10416666666666667,0.020833333333333332,0.21666666666666667,8,True
r2dreamer_cluster,planner72,farside,350000,0.08089592817400101,0.016666666666666666,0.15419219461304995,8,True
r2dreamer_cluster,planner72,farside,400000,0.32395038203904136,0.19255218216318784,0.4530741873204498,8,True
r2dreamer_cluster,planner72,farside,450000,0.3046713993201625,0.19281407715673712,0.40783625666247086,8,True
r2dreamer_cluster,planner72,farside,500000,0.43160096279828547,0.20956202651515152,0.6568062379508832,8,True
r2dreamer_cluster,planner72,farside,550000,0.671629983738846,0.4873706816495992,0.8376972293183725,8,True
r2dreamer_cluster,planner72,farside,600000,0.7036373578302713,0.5238636811023623,0.8661373578302712,8,True
r2dreamer_cluster,planner72,farside,650000,0.7389609169485156,0.5014609169485156,0.9208333333333334,8,True
r2dreamer_cluster,planner72,farside,700000,0.8825987475915222,0.8443641618497111,0.9208333333333334,8,True
r2dreamer_cluster,planner72,farside,750000,0.6508780760626398,0.410089485458613,0.8500000000000001,8,True
r2dreamer_cluster,planner72,farside,800000,0.7978649504286359,0.6583333333333333,0.893756786102063,8,True
r2dreamer_cluster,planner72,farside,850000,0.8205970149253732,0.5952683457711443,0.957866604477612,8,True
r2dreamer_cluster,planner72,farside,900000,0.8785759175465058,0.7833185646053292,0.952394419306184,8,True
r2dreamer_cluster,planner72,farside,950000,0.9070910128609677,0.8707958209325397,0.939206827309237,8,True
r2dreamer_cluster,planner72,farside,1000000,0.9036544942974933,0.867068857433989,0.9375,8,True
r2dreamer_cluster,planner72,farside,1050000,0.9002581652257445,0.8708333333333333,0.9299411623439001,8,True
r2dreamer_cluster,planner72,farside,1100000,0.932353584407774,0.8978102083451766,0.9625729042715739,8,True
r2dreamer_cluster,planner72,farside,1150000,0.9026678141135972,0.8619047619047618,0.9455249569707401,7,True
r2dreamer_cluster,planner72,farside,1200000,0.9612419562419563,0.9320077220077222,0.9857142857142858,7,True
r2dreamer_cluster,planner72,farside,1250000,0.9169305651872909,0.8661894740488487,0.9663995614188771,7,True
r2dreamer_cluster,planner72,farside,1300000,0.9391183035714287,0.9221168154761906,0.9619047619047619,7,True
r2dreamer_cluster,planner72,farside,1350000,0.9338028169014085,0.9052313883299801,0.9571428571428572,7,True
r2dreamer_cluster,planner72,farside,1400000,0.9439070951320395,0.923809523809524,0.9666666666666668,7,True
r2dreamer_cluster,planner72,farside,1450000,0.9417798969946211,0.9003024582779185,0.9795537795537796,7,True
r2dreamer_cluster,planner72,farside,1500000,0.9619047619047619,0.9380952380952381,0.9857142857142858,7,True
r2dreamer_cluster,planner72,farside,1550000,0.9386114622840287,0.8957543194268859,0.971944795617362,7,True
r2dreamer_cluster,planner72,farside,1600000,0.9461538461538462,0.9241758241758243,0.96996336996337,7,True
r2dreamer_cluster,planner72,farside,1650000,0.9465937571200731,0.9,0.9857142857142858,7,True
r2dreamer_cluster,planner72,farside,1700000,0.9666344962187002,0.9469497454068063,0.9836123511904763,7,True
r2dreamer_cluster,planner72,farside,1750000,0.9571428571428573,0.923809523809524,0.9857142857142858,7,True
r2dreamer_cluster,planner72,farside,1800000,0.9523809523809524,0.942857142857143,0.9619047619047619,7,True
r2dreamer_cluster,planner72,farside,1850000,0.9619047619047619,0.9380952380952382,0.9857142857142858,7,True
r2dreamer_cluster,planner72,farside,1900000,0.9476190476190477,0.923809523809524,0.9714285714285715,7,True
r2dreamer_cluster,planner72,farside,1950000,0.9619047619047619,0.9285714285714286,0.9857142857142858,7,True
r2dreamer_cluster,r2teacher,farside,50000,0.0,0.0,0.0,4,True
r2dreamer_cluster,r2teacher,farside,100000,0.016666666666666666,0.0,0.03333333333333333,4,True
r2dreamer_cluster,r2teacher,farside,150000,0.058333333333333334,0.03333333333333333,0.08333333333333334,4,True
r2dreamer_cluster,r2teacher,farside,200000,0.17252468060394888,0.016666666666666666,0.4333333333333333,4,True
r2dreamer_cluster,r2teacher,farside,250000,0.3034676150517897,0.10925341986801276,0.6583333333333333,4,True
r2dreamer_cluster,r2teacher,farside,300000,0.5,0.24166666666666664,0.7083333333333334,4,True
r2dreamer_cluster,r2teacher,farside,350000,0.7860166288737717,0.6499999999999999,0.925,4,True
r2dreamer_cluster,r2teacher,farside,400000,0.6659084264064852,0.3416928160197748,0.8653350696201296,4,True
r2dreamer_cluster,r2teacher,farside,450000,0.884166221272047,0.8500000000000001,0.9174995546053804,4,True
r2dreamer_cluster,r2teacher,farside,500000,0.9,0.7833333333333334,1.0,4,True
r2dreamer_cluster,r2teacher,farside,550000,0.9083333333333333,0.875,0.9333333333333333,4,True
r2dreamer_cluster,r2teacher,farside,600000,0.9500485908649174,0.9167638483965015,0.9833333333333334,4,True
r2dreamer_cluster,r2teacher,farside,650000,0.9083333333333334,0.8583333333333334,0.9500000000000001,4,True
r2dreamer_cluster,r2teacher,farside,700000,0.9416666666666668,0.8666666666666667,0.9916666666666667,4,True
r2dreamer_cluster,r2teacher,farside,750000,0.9444444444444443,0.9333333333333332,0.9666666666666667,3,True
r2dreamer_cluster,r2teacher,farside,800000,0.9111111111111111,0.8000000000000002,0.9666666666666667,3,True
r2dreamer_cluster,r2teacher,farside,850000,0.9666666666666667,0.9333333333333332,1.0,3,True
r2dreamer_cluster,r2teacher,farside,900000,0.8955121245023525,0.8532030401737242,0.9333333333333332,3,True
r2dreamer_cluster,r2teacher,farside,950000,0.9111111111111111,0.8666666666666667,0.9666666666666667,3,True
r2dreamer_cluster,r2teacher,farside,1000000,0.9777777777777779,0.9666666666666667,1.0,3,True
r2dreamer_cluster,r2teacher,farside,1050000,0.9442922374429225,0.8995433789954338,1.0,3,True
r2dreamer_cluster,r2teacher,farside,1100000,0.9140946502057613,0.842283950617284,1.0,3,True
r2dreamer_cluster,r2teacher,farside,1150000,0.903476482617587,0.9,0.9069529652351739,2,False
r2dreamer_cluster,r2teacher,farside,1200000,0.9833333333333334,0.9666666666666667,1.0,2,False
r2dreamer_cluster,r2teacher,farside,1250000,0.9333333333333333,0.9,0.9666666666666667,2,False
r2dreamer_cluster,r2teacher,farside,1300000,0.9833333333333334,0.9666666666666667,1.0,2,False
r2dreamer_cluster,r2teacher,farside,1350000,0.9333333333333333,0.8666666666666667,1.0,2,False
r2dreamer_cluster,r2teacher,farside,1400000,0.9193502824858757,0.8666666666666667,0.9720338983050848,2,False
r2dreamer_cluster,r2teacher,farside,1450000,0.9666666666666667,0.9666666666666667,0.9666666666666667,2,False
r2dreamer_cluster,r2teacher,farside,1500000,0.9833333333333334,0.9666666666666667,1.0,2,False
r2dreamer_cluster,r2teacher,farside,1550000,0.9333333333333333,0.9,0.9666666666666667,2,False
r2dreamer_cluster,r2teacher,farside,1600000,0.9666666666666667,0.9333333333333333,1.0,2,False
r2dreamer_cluster,r2teacher,farside,1650000,0.95,0.9333333333333333,0.9666666666666667,2,False
r2dreamer_cluster,r2teacher,farside,1700000,0.95,0.9333333333333333,0.9666666666666667,2,False
r2dreamer_cluster,r2teacher,farside,1750000,0.95,0.9333333333333333,0.9666666666666667,2,False
r2dreamer_cluster,r2teacher,farside,1800000,1.0,1.0,1.0,2,False
r2dreamer_cluster,r2teacher,farside,1850000,0.9666666666666667,0.9666666666666667,0.9666666666666667,2,False
r2dreamer_cluster,r2teacher,farside,1900000,0.9833333333333334,0.9666666666666667,1.0,2,False
r2dreamer_cluster,r2teacher,farside,1950000,0.9333333333333333,0.9,0.9666666666666667,2,False
r2dreamer_cluster,human,slide_event,50000,0.0,0.0,0.0,16,True
r2dreamer_cluster,human,slide_event,100000,0.0,0.0,0.0,16,True
r2dreamer_cluster,human,slide_event,150000,0.03249866576852716,0.007750690772929347,0.06666666666666667,16,True
r2dreamer_cluster,human,slide_event,200000,0.15442695537355733,0.10901803573132457,0.19826003950457832,16,True
r2dreamer_cluster,human,slide_event,250000,0.41063717639100317,0.2842245801309447,0.5316433201003679,16,True
r2dreamer_cluster,human,slide_event,300000,0.6154404719342148,0.5011998520862856,0.7178694591575453,16,True
r2dreamer_cluster,human,slide_event,350000,0.6290518828848569,0.5399526428200724,0.7205503563372455,16,True
r2dreamer_cluster,human,slide_event,400000,0.725186584874059,0.6462715071793766,0.79663330001238,16,True
r2dreamer_cluster,human,slide_event,450000,0.7306756488395959,0.6740219417760881,0.7861357871056053,16,True
r2dreamer_cluster,human,slide_event,500000,0.8156507329831391,0.769931571285803,0.8599200481470203,16,True
r2dreamer_cluster,human,slide_event,550000,0.788097141117237,0.6905943657635468,0.8686999692118227,16,True
r2dreamer_cluster,human,slide_event,600000,0.7883847846091527,0.7279681179424862,0.8434430471738724,16,True
r2dreamer_cluster,human,slide_event,650000,0.7965599705665931,0.7361433038999264,0.8528281364974244,16,True
r2dreamer_cluster,human,slide_event,700000,0.8710745356906016,0.8286355735504438,0.9136472627026755,16,True
r2dreamer_cluster,human,slide_event,750000,0.8157809518748826,0.7435638957816377,0.8825406706507304,16,True
r2dreamer_cluster,human,slide_event,800000,0.8780748775099154,0.825101903603699,0.9261587161411166,16,True
r2dreamer_cluster,human,slide_event,850000,0.817930073711014,0.7497559881652553,0.8806704798958941,16,True
r2dreamer_cluster,human,slide_event,900000,0.8538931117605595,0.8025074658798756,0.8987884160756501,16,True
r2dreamer_cluster,human,slide_event,950000,0.8374951597941444,0.7591134446524268,0.8945036232765959,16,True
r2dreamer_cluster,human,slide_event,1000000,0.8692307692307695,0.8282051282051284,0.9076923076923078,13,True
r2dreamer_cluster,human,slide_event,1050000,0.8789916570200423,0.8186748615776905,0.9286071481812761,13,True
r2dreamer_cluster,human,slide_event,1100000,0.8581814465267704,0.810921199838466,0.9016048699501937,13,True
r2dreamer_cluster,human,slide_event,1150000,0.8143835426426173,0.7669414504816048,0.8643648183789877,13,True
r2dreamer_cluster,human,slide_event,1200000,0.8680936288408188,0.8301669391218045,0.9037091367048198,13,True
r2dreamer_cluster,human,slide_event,1250000,0.8768271175767428,0.8389229927160963,0.9137434213296284,13,True
r2dreamer_cluster,human,slide_event,1300000,0.854555860805861,0.8065367445054945,0.9025641025641027,13,True
r2dreamer_cluster,human,slide_event,1350000,0.9033871478315922,0.8597974042418488,0.9392845837290282,13,True
r2dreamer_cluster,human,slide_event,1400000,0.8513406805208924,0.8065368388972629,0.8961263403263405,13,True
r2dreamer_cluster,human,slide_event,1450000,0.8954556815696567,0.8670688953858652,0.9266067999548177,13,True
r2dreamer_cluster,human,slide_event,1500000,0.8421492785948028,0.8000373000843193,0.8857096798672275,13,True
r2dreamer_cluster,human,slide_event,1550000,0.8632428654792808,0.834469757049521,0.8899294191241034,13,True
r2dreamer_cluster,human,slide_event,1600000,0.9019952180723886,0.8615384615384616,0.9367548849863964,13,True
r2dreamer_cluster,human,slide_event,1650000,0.8877979295687773,0.8402543986696706,0.9323964974810801,13,True
r2dreamer_cluster,human,slide_event,1700000,0.9149378674910592,0.886723646723647,0.9380525550100021,13,True
r2dreamer_cluster,human,slide_event,1750000,0.8657181962726465,0.7914904166460727,0.921969696969697,13,True
r2dreamer_cluster,human,slide_event,1800000,0.8753967338964755,0.7928557162651555,0.935897435897436,13,True
r2dreamer_cluster,human,slide_event,1850000,0.8886360293992719,0.8439983044076897,0.9282082660928817,13,True
r2dreamer_cluster,human,slide_event,1900000,0.8883669588341987,0.8423087329640899,0.9317797173435053,13,True
r2dreamer_cluster,human,slide_event,1950000,0.9102564102564105,0.8769230769230772,0.935897435897436,13,True
r2dreamer_cluster,machine,slide_event,50000,0.0,0.0,0.0,16,True
r2dreamer_cluster,machine,slide_event,100000,0.0020833333333333333,0.0,0.00625,16,True
r2dreamer_cluster,machine,slide_event,150000,0.09451506991303346,0.037500000000000006,0.18487125572645002,16,True
r2dreamer_cluster,machine,slide_event,200000,0.17303771685770136,0.11662251679189437,0.23805807093829134,16,True
r2dreamer_cluster,machine,slide_event,250000,0.29765090690559515,0.20146850246335932,0.4033783405371604,16,True
r2dreamer_cluster,machine,slide_event,300000,0.6270110452553885,0.5244474534050716,0.7267946703165159,16,True
r2dreamer_cluster,machine,slide_event,350000,0.6540427260989904,0.5634067571055532,0.7370679271237761,16,True
r2dreamer_cluster,machine,slide_event,400000,0.7422862167435065,0.6858832794458649,0.7932775459620434,16,True
r2dreamer_cluster,machine,slide_event,450000,0.7120194506710594,0.6274209840996074,0.7820324733486164,16,True
r2dreamer_cluster,machine,slide_event,500000,0.7043775273018786,0.6464780990773193,0.7640988788426254,16,True
r2dreamer_cluster,machine,slide_event,550000,0.7745593791270472,0.7143553787898741,0.833330343192857,16,True
r2dreamer_cluster,machine,slide_event,600000,0.7844772177096232,0.7202346850259862,0.8450072751516113,16,True
r2dreamer_cluster,machine,slide_event,650000,0.7253050328139017,0.6545007226191768,0.7943022779619284,16,True
r2dreamer_cluster,machine,slide_event,700000,0.8411071206300595,0.8144857466229225,0.865145885942761,16,True
r2dreamer_cluster,machine,slide_event,750000,0.8004948705621953,0.7223194942740004,0.8708374345064688,16,True
r2dreamer_cluster,machine,slide_event,800000,0.847833761185804,0.8043523453476483,0.8913933215130023,16,True
r2dreamer_cluster,machine,slide_event,850000,0.8018299169376502,0.7225575995983797,0.8730701511105983,16,True
r2dreamer_cluster,machine,slide_event,900000,0.8429405008216528,0.8088757849084717,0.8740760212780991,16,True
r2dreamer_cluster,machine,slide_event,950000,0.835999692923024,0.7903293960121249,0.879752009158507,16,True
r2dreamer_cluster,machine,slide_event,1000000,0.8465114125660024,0.7995499421583157,0.8923152033115233,13,True
r2dreamer_cluster,machine,slide_event,1050000,0.8596426479577205,0.7936177036400629,0.9122524773458422,13,True
r2dreamer_cluster,machine,slide_event,1100000,0.8768788682581788,0.8358974358974359,0.9128205128205129,13,True
r2dreamer_cluster,machine,slide_event,1150000,0.836101275007447,0.7838780307841245,0.8824106144298964,13,True
r2dreamer_cluster,machine,slide_event,1200000,0.8609262444283481,0.8032736254809479,0.9093182590878391,13,True
r2dreamer_cluster,machine,slide_event,1250000,0.8044866064719582,0.7381232102734493,0.8655667035396557,13,True
r2dreamer_cluster,machine,slide_event,1300000,0.8379127262735645,0.7854242199795176,0.8869078347386599,13,True
r2dreamer_cluster,machine,slide_event,1350000,0.8685916028684897,0.8126999633804193,0.910005291645759,13,True
r2dreamer_cluster,machine,slide_event,1400000,0.8650056442509275,0.7693759071117563,0.9333333333333333,13,True
r2dreamer_cluster,machine,slide_event,1450000,0.8746167214780355,0.8084655490494908,0.9282051282051283,13,True
r2dreamer_cluster,machine,slide_event,1500000,0.8723741021846507,0.8134415631378153,0.9278756613756615,13,True
r2dreamer_cluster,machine,slide_event,1550000,0.8737663510243221,0.8251845139445853,0.9195174395584296,13,True
r2dreamer_cluster,machine,slide_event,1600000,0.8685098770334646,0.8227141905868149,0.9146709953727975,13,True
r2dreamer_cluster,machine,slide_event,1650000,0.895427765330678,0.8652006057588584,0.9256410256410258,13,True
r2dreamer_cluster,machine,slide_event,1700000,0.8973368695956415,0.8434575320512822,0.9429284750337381,13,True
r2dreamer_cluster,machine,slide_event,1750000,0.8794871794871797,0.7897435897435899,0.9410256410256411,13,True
r2dreamer_cluster,machine,slide_event,1800000,0.8981213753077757,0.8682335815226676,0.9273047651973028,13,True
r2dreamer_cluster,machine,slide_event,1850000,0.8717948717948718,0.825576923076923,0.9153846153846155,13,True
r2dreamer_cluster,machine,slide_event,1900000,0.8483197011027688,0.7675325420203896,0.9104033041433275,13,True
r2dreamer_cluster,machine,slide_event,1950000,0.9011022949361609,0.8742097918056385,0.9306237112195579,13,True
r2dreamer_cluster,planner72,slide_event,50000,0.0,0.0,0.0,8,True
r2dreamer_cluster,planner72,slide_event,100000,0.0,0.0,0.0,8,True
r2dreamer_cluster,planner72,slide_event,150000,0.0,0.0,0.0,8,True
r2dreamer_cluster,planner72,slide_event,200000,0.008333333333333333,0.0,0.025,8,True
r2dreamer_cluster,planner72,slide_event,250000,0.03333333333333333,0.0125,0.05416666666666667,8,True
r2dreamer_cluster,planner72,slide_event,300000,0.016666666666666666,0.0,0.04166666666666667,8,True
r2dreamer_cluster,planner72,slide_event,350000,0.02256259484066768,0.0,0.04512518968133536,8,True
r2dreamer_cluster,planner72,slide_event,400000,0.09650364394868888,0.02389819987585351,0.1738981998758535,8,True
r2dreamer_cluster,planner72,slide_event,450000,0.12436276059549228,0.040988508970926096,0.21400885935769653,8,True
r2dreamer_cluster,planner72,slide_event,500000,0.31443046820405307,0.11666666666666665,0.5099657145352899,8,True
r2dreamer_cluster,planner72,slide_event,550000,0.3952830725615424,0.23279513217622785,0.5538383372989264,8,True
r2dreamer_cluster,planner72,slide_event,600000,0.4990691052887431,0.3110214429343252,0.6663566566534702,8,True
r2dreamer_cluster,planner72,slide_event,650000,0.5787349701547773,0.35863973710256136,0.7667291285801341,8,True
r2dreamer_cluster,planner72,slide_event,700000,0.6317742025531479,0.47169985205178055,0.7791898845381525,8,True
r2dreamer_cluster,planner72,slide_event,750000,0.4588620127967753,0.24267802246209036,0.6716439513770016,8,True
r2dreamer_cluster,planner72,slide_event,800000,0.6387291651360827,0.48878728194300347,0.7692143419327506,8,True
r2dreamer_cluster,planner72,slide_event,850000,0.6205970149253732,0.38716542288557215,0.8201361940298506,8,True
