condition,arm,seed,run,threshold,phase,reference,rise_step_reference,budget,achieved,complete,note,rise_step_phase,lag_steps,status
r2dreamer_cluster,machine,12,full_r2d_state_dDPfull_first_rns10h_img_r2dreamer_s12,0.5,placed_v2,picked,151030,2000000,1999744,True,,155902,4872,crossed
r2dreamer_cluster,machine,12,full_r2d_state_dDPfull_first_rns10h_img_r2dreamer_s12,0.5,farside,picked,151030,2000000,1999744,True,,155902,4872,crossed
r2dreamer_cluster,machine,12,full_r2d_state_dDPfull_first_rns10h_img_r2dreamer_s12,0.5,slide_event,picked,151030,2000000,1999744,True,,248282,97252,crossed
r2dreamer_cluster,machine,12,full_r2d_state_dDPfull_first_rns10h_img_r2dreamer_s12,0.5,home,picked,151030,2000000,1999744,True,,248496,97466,crossed
r2dreamer_cluster,machine,12,full_r2d_state_dDPfull_first_rns10h_img_r2dreamer_s12,0.5,tipped,picked,151030,2000000,1999744,True,,164343,13313,crossed
r2dreamer_cluster,machine,13,full_r2d_state_dDPfull_first_rns10h_img_r2dreamer_s13,0.5,placed_v2,picked,153918,2000000,1999747,True,,168136,14218,crossed
r2dreamer_cluster,machine,13,full_r2d_state_dDPfull_first_rns10h_img_r2dreamer_s13,0.5,farside,picked,153918,2000000,1999747,True,,168136,14218,crossed
r2dreamer_cluster,machine,13,full_r2d_state_dDPfull_first_rns10h_img_r2dreamer_s13,0.5,slide_event,picked,153918,2000000,1999747,True,,182431,28513,crossed
r2dreamer_cluster,machine,13,full_r2d_state_dDPfull_first_rns10h_img_r2dreamer_s13,0.5,home,picked,153918,2000000,1999747,True,,184007,30089,crossed
r2dreamer_cluster,machine,13,full_r2d_state_dDPfull_first_rns10h_img_r2dreamer_s13,0.5,tipped,picked,153918,2000000,1999747,True,,153918,0,crossed
r2dreamer_cluster,machine,14,full_r2d_state_dDPfull_first_rns10h_img_r2dreamer_s14,0.5,placed_v2,picked,199935,2000000,1999803,True,,276463,76528,crossed
r2dreamer_cluster,machine,14,full_r2d_state_dDPfull_first_rns10h_img_r2dreamer_s14,0.5,farside,picked,199935,2000000,1999803,True,,276463,76528,crossed
r2dreamer_cluster,machine,14,full_r2d_state_dDPfull_first_rns10h_img_r2dreamer_s14,0.5,slide_event,picked,199935,2000000,1999803,True,,278184,78249,crossed
r2dreamer_cluster,machine,14,full_r2d_state_dDPfull_first_rns10h_img_r2dreamer_s14,0.5,home,picked,199935,2000000,1999803,True,,307081,107146,crossed
r2dreamer_cluster,machine,14,full_r2d_state_dDPfull_first_rns10h_img_r2dreamer_s14,0.5,tipped,picked,199935,2000000,1999803,True,,145887,-54048,crossed
r2dreamer_cluster,machine,15,full_r2d_state_dDPfull_first_rns10h_img_r2dreamer_s15,0.5,placed_v2,picked,140049,2000000,1992781,True,,320709,180660,crossed
r2dreamer_cluster,machine,15,full_r2d_state_dDPfull_first_rns10h_img_r2dreamer_s15,0.5,farside,picked,140049,2000000,1992781,True,,320709,180660,crossed
r2dreamer_cluster,machine,15,full_r2d_state_dDPfull_first_rns10h_img_r2dreamer_s15,0.5,slide_event,picked,140049,2000000,1992781,True,,326936,186887,crossed
r2dreamer_cluster,machine,15,full_r2d_state_dDPfull_first_rns10h_img_r2dreamer_s15,0.5,home,picked,140049,2000000,1992781,True,,334281,194232,crossed
r2dreamer_cluster,machine,15,full_r2d_state_dDPfull_first_rns10h_img_r2dreamer_s15,0.5,tipped,picked,140049,2000000,1992781,True,,134054,-5995,crossed
r2dreamer_cluster,planner72,0,full_r2d_state_native_rns10h_img_r2dreamer_s0,0.5,placed_v2,picked,261851,2000000,1612941,False,incomplete (still running or interrupted),362944,101093,crossed
r2dreamer_cluster,planner72,0,full_r2d_state_native_rns10h_img_r2dreamer_s0,0.5,farside,picked,261851,2000000,1612941,False,incomplete (still running or interrupted),413547,151696,crossed
r2dreamer_cluster,planner72,0,full_r2d_state_native_rns10h_img_r2dreamer_s0,0.5,slide_event,picked,261851,2000000,1612941,False,incomplete (still running or interrupted),455061,193210,crossed
r2dreamer_cluster,planner72,0,full_r2d_state_native_rns10h_img_r2dreamer_s0,0.5,home,picked,261851,2000000,1612941,False,incomplete (still running or interrupted),458155,196304,crossed
r2dreamer_cluster,planner72,0,full_r2d_state_native_rns10h_img_r2dreamer_s0,0.5,tipped,picked,261851,2000000,1612941,False,incomplete (still running or interrupted),236988,-24863,crossed
r2dreamer_cluster,planner72,1,full_r2d_state_native_rns10h_img_r2dreamer_s1,0.5,placed_v2,picked,386930,2000000,1619233,False,incomplete (still running or interrupted),416879,29949,crossed
r2dreamer_cluster,planner72,1,full_r2d_state_native_rns10h_img_r2dreamer_s1,0.5,farside,picked,386930,2000000,1619233,False,incomplete (still running or interrupted),429879,42949,crossed
r2dreamer_cluster,planner72,1,full_r2d_state_native_rns10h_img_r2dreamer_s1,0.5,slide_event,picked,386930,2000000,1619233,False,incomplete (still running or interrupted),500256,113326,crossed
r2dreamer_cluster,planner72,1,full_r2d_state_native_rns10h_img_r2dreamer_s1,0.5,home,picked,386930,2000000,1619233,False,incomplete (still running or interrupted),532451,145521,crossed
r2dreamer_cluster,planner72,1,full_r2d_state_native_rns10h_img_r2dreamer_s1,0.5,tipped,picked,386930,2000000,1619233,False,incomplete (still running or interrupted),408503,21573,crossed
r2dreamer_cluster,planner72,2,full_r2d_state_native_rns10h_img_r2dreamer_s2,0.5,placed_v2,picked,295839,2000000,1660873,False,incomplete (still running or interrupted),405578,109739,crossed
r2dreamer_cluster,planner72,2,full_r2d_state_native_rns10h_img_r2dreamer_s2,0.5,farside,picked,295839,2000000,1660873,False,incomplete (still running or interrupted),679672,383833,crossed
r2dreamer_cluster,planner72,2,full_r2d_state_native_rns10h_img_r2dreamer_s2,0.5,slide_event,picked,295839,2000000,1660873,False,incomplete (still running or interrupted),915647,619808,crossed
r2dreamer_cluster,planner72,2,full_r2d_state_native_rns10h_img_r2dreamer_s2,0.5,home,picked,295839,2000000,1660873,False,incomplete (still running or interrupted),916356,620517,crossed
r2dreamer_cluster,planner72,2,full_r2d_state_native_rns10h_img_r2dreamer_s2,0.5,tipped,picked,295839,2000000,1660873,False,incomplete (still running or interrupted),298887,3048,crossed
r2dreamer_cluster,planner72,3,full_r2d_state_native_rns10h_img_r2dreamer_s3,0.5,placed_v2,picked,192357,2000000,1513429,False,incomplete (still running or interrupted),294743,102386,crossed
r2dreamer_cluster,planner72,3,full_r2d_state_native_rns10h_img_r2dreamer_s3,0.5,farside,picked,192357,2000000,1513429,False,incomplete (still running or interrupted),398068,205711,crossed
r2dreamer_cluster,planner72,3,full_r2d_state_native_rns10h_img_r2dreamer_s3,0.5,slide_event,picked,192357,2000000,1513429,False,incomplete (still running or interrupted),416299,223942,crossed
r2dreamer_cluster,planner72,3,full_r2d_state_native_rns10h_img_r2dreamer_s3,0.5,home,picked,192357,2000000,1513429,False,incomplete (still running or interrupted),453373,261016,crossed
r2dreamer_cluster,planner72,3,full_r2d_state_native_rns10h_img_r2dreamer_s3,0.5,tipped,picked,192357,2000000,1513429,False,incomplete (still running or interrupted),129839,-62518,crossed
r2dreamer_cluster,planner72,4,full_r2d_state_native_rns10h_img_r2dreamer_s4,0.5,placed_v2,picked,210075,2000000,1664035,False,incomplete (still running or interrupted),417359,207284,crossed
r2dreamer_cluster,planner72,4,full_r2d_state_native_rns10h_img_r2dreamer_s4,0.5,farside,picked,210075,2000000,1664035,False,incomplete (still running or interrupted),439155,229080,crossed
r2dreamer_cluster,planner72,4,full_r2d_state_native_rns10h_img_r2dreamer_s4,0.5,slide_event,picked,210075,2000000,1664035,False,incomplete (still running or interrupted),566196,356121,crossed
r2dreamer_cluster,planner72,4,full_r2d_state_native_rns10h_img_r2dreamer_s4,0.5,home,picked,210075,2000000,1664035,False,incomplete (still running or interrupted),577178,367103,crossed
r2dreamer_cluster,planner72,4,full_r2d_state_native_rns10h_img_r2dreamer_s4,0.5,tipped,picked,210075,2000000,1664035,False,incomplete (still running or interrupted),208191,-1884,crossed
r2dreamer_cluster,planner72,5,full_r2d_state_native_rns10h_img_r2dreamer_s5,0.5,placed_v2,picked,389467,2000000,1669101,False,incomplete (still running or interrupted),536889,147422,crossed
r2dreamer_cluster,planner72,5,full_r2d_state_native_rns10h_img_r2dreamer_s5,0.5,farside,picked,389467,2000000,1669101,False,incomplete (still running or interrupted),536889,147422,crossed
r2dreamer_cluster,planner72,5,full_r2d_state_native_rns10h_img_r2dreamer_s5,0.5,slide_event,picked,389467,2000000,1669101,False,incomplete (still running or interrupted),659620,270153,crossed
r2dreamer_cluster,planner72,5,full_r2d_state_native_rns10h_img_r2dreamer_s5,0.5,home,picked,389467,2000000,1669101,False,incomplete (still running or interrupted),689401,299934,crossed
r2dreamer_cluster,planner72,5,full_r2d_state_native_rns10h_img_r2dreamer_s5,0.5,tipped,picked,389467,2000000,1669101,False,incomplete (still running or interrupted),397483,8016,crossed
r2dreamer_cluster,planner72,6,full_r2d_state_native_rns10h_img_r2dreamer_s6,0.5,placed_v2,picked,279107,2000000,825335,False,incomplete (still running or interrupted),371072,91965,crossed
r2dreamer_cluster,planner72,6,full_r2d_state_native_rns10h_img_r2dreamer_s6,0.5,farside,picked,279107,2000000,825335,False,incomplete (still running or interrupted),393219,114112,crossed
r2dreamer_cluster,planner72,6,full_r2d_state_native_rns10h_img_r2dreamer_s6,0.5,slide_event,picked,279107,2000000,825335,False,incomplete (still running or interrupted),574448,295341,crossed
r2dreamer_cluster,planner72,6,full_r2d_state_native_rns10h_img_r2dreamer_s6,0.5,home,picked,279107,2000000,825335,False,incomplete (still running or interrupted),574493,295386,crossed
r2dreamer_cluster,planner72,6,full_r2d_state_native_rns10h_img_r2dreamer_s6,0.5,tipped,picked,279107,2000000,825335,False,incomplete (still running or interrupted),269121,-9986,crossed
r2dreamer_cluster,r2teacher,2,full_r2d_state_native_rns10h_img_r2dreamer_s2,0.5,placed_v2,picked,148774,2000000,1999410,True,,189618,40844,crossed
r2dreamer_cluster,r2teacher,2,full_r2d_state_native_rns10h_img_r2dreamer_s2,0.5,farside,picked,148774,2000000,1999410,True,,197702,48928,crossed
r2dreamer_cluster,r2teacher,2,full_r2d_state_native_rns10h_img_r2dreamer_s2,0.5,slide_event,picked,148774,2000000,1999410,True,,210219,61445,crossed
r2dreamer_cluster,r2teacher,2,full_r2d_state_native_rns10h_img_r2dreamer_s2,0.5,home,picked,148774,2000000,1999410,True,,250973,102199,crossed
r2dreamer_cluster,r2teacher,2,full_r2d_state_native_rns10h_img_r2dreamer_s2,0.5,tipped,picked,148774,2000000,1999410,True,,43847,-104927,crossed
r2dreamer_cluster,r2teacher,7,full_r2d_state_native_rns10h_img_r2dreamer_s7,0.5,placed_v2,picked,243588,2000000,1992681,True,,264441,20853,crossed
r2dreamer_cluster,r2teacher,7,full_r2d_state_native_rns10h_img_r2dreamer_s7,0.5,farside,picked,243588,2000000,1992681,True,,286548,42960,crossed
r2dreamer_cluster,r2teacher,7,full_r2d_state_native_rns10h_img_r2dreamer_s7,0.5,slide_event,picked,243588,2000000,1992681,True,,318992,75404,crossed
r2dreamer_cluster,r2teacher,7,full_r2d_state_native_rns10h_img_r2dreamer_s7,0.5,home,picked,243588,2000000,1992681,True,,337749,94161,crossed
r2dreamer_cluster,r2teacher,7,full_r2d_state_native_rns10h_img_r2dreamer_s7,0.5,tipped,picked,243588,2000000,1992681,True,,75117,-168471,crossed
dreamer_local,human,0,dv3px_sparse10_dHfull_all_rns10h_img_rlDreamer_s0,0.1,placed_v2,picked,134591,1000000,996156,True,stopped_at_1M_by_chain,143525,8934,crossed
dreamer_local,human,0,dv3px_sparse10_dHfull_all_rns10h_img_rlDreamer_s0,0.1,farside,picked,134591,1000000,996156,True,stopped_at_1M_by_chain,182635,48044,crossed
dreamer_local,human,0,dv3px_sparse10_dHfull_all_rns10h_img_rlDreamer_s0,0.1,slide_event,picked,134591,1000000,996156,True,stopped_at_1M_by_chain,182635,48044,crossed
dreamer_local,human,0,dv3px_sparse10_dHfull_all_rns10h_img_rlDreamer_s0,0.1,home,picked,134591,1000000,996156,True,stopped_at_1M_by_chain,183163,48572,crossed
dreamer_local,human,0,dv3px_sparse10_dHfull_all_rns10h_img_rlDreamer_s0,0.1,tipped,picked,134591,1000000,996156,True,stopped_at_1M_by_chain,29795,-104796,crossed
dreamer_local,human,1,dv3px_sparse10_dHfull_all_rns10h_img_rlDreamer_s1,0.1,placed_v2,picked,211986,1000000,992053,True,,217331,5345,crossed
dreamer_local,human,1,dv3px_sparse10_dHfull_all_rns10h_img_rlDreamer_s1,0.1,farside,picked,211986,1000000,992053,True,,217331,5345,crossed
dreamer_local,human,1,dv3px_sparse10_dHfull_all_rns10h_img_rlDreamer_s1,0.1,slide_event,picked,211986,1000000,992053,True,,233944,21958,crossed
dreamer_local,human,1,dv3px_sparse10_dHfull_all_rns10h_img_rlDreamer_s1,0.1,home,picked,211986,1000000,992053,True,,233944,21958,crossed
dreamer_local,human,1,dv3px_sparse10_dHfull_all_rns10h_img_rlDreamer_s1,0.1,tipped,picked,211986,1000000,992053,True,,43226,-168760,crossed
dreamer_local,human,2,dv3px_sparse10_dHfull_all_rns10h_img_rlDreamer_s2,0.1,placed_v2,picked,142448,1000000,992788,True,,142733,285,crossed
dreamer_local,human,2,dv3px_sparse10_dHfull_all_rns10h_img_rlDreamer_s2,0.1,farside,picked,142448,1000000,992788,True,,142733,285,crossed
dreamer_local,human,2,dv3px_sparse10_dHfull_all_rns10h_img_rlDreamer_s2,0.1,slide_event,picked,142448,1000000,992788,True,,155191,12743,crossed
dreamer_local,human,2,dv3px_sparse10_dHfull_all_rns10h_img_rlDreamer_s2,0.1,home,picked,142448,1000000,992788,True,,209228,66780,crossed
dreamer_local,human,2,dv3px_sparse10_dHfull_all_rns10h_img_rlDreamer_s2,0.1,tipped,picked,142448,1000000,992788,True,,58989,-83459,crossed
dreamer_local,human,3,dv3px_sparse10_dHfull_all_rns10h_img_rlDreamer_s3,0.1,placed_v2,picked,188352,1000000,999690,True,,207535,19183,crossed
dreamer_local,human,3,dv3px_sparse10_dHfull_all_rns10h_img_rlDreamer_s3,0.1,farside,picked,188352,1000000,999690,True,,208440,20088,crossed
dreamer_local,human,3,dv3px_sparse10_dHfull_all_rns10h_img_rlDreamer_s3,0.1,slide_event,picked,188352,1000000,999690,True,,219166,30814,crossed
dreamer_local,human,3,dv3px_sparse10_dHfull_all_rns10h_img_rlDreamer_s3,0.1,home,picked,188352,1000000,999690,True,,219166,30814,crossed
dreamer_local,human,3,dv3px_sparse10_dHfull_all_rns10h_img_rlDreamer_s3,0.1,tipped,picked,188352,1000000,999690,True,,35775,-152577,crossed
dreamer_local,machine,0,dv3px_sparse10_dDPfull_first_rns10h_img_rlDreamer_s0,0.1,placed_v2,picked,95864,1000000,992755,True,,187014,91150,crossed
dreamer_local,machine,0,dv3px_sparse10_dDPfull_first_rns10h_img_rlDreamer_s0,0.1,farside,picked,95864,1000000,992755,True,,187014,91150,crossed
dreamer_local,machine,0,dv3px_sparse10_dDPfull_first_rns10h_img_rlDreamer_s0,0.1,slide_event,picked,95864,1000000,992755,True,,197757,101893,crossed
dreamer_local,machine,0,dv3px_sparse10_dDPfull_first_rns10h_img_rlDreamer_s0,0.1,home,picked,95864,1000000,992755,True,,247112,151248,crossed
dreamer_local,machine,0,dv3px_sparse10_dDPfull_first_rns10h_img_rlDreamer_s0,0.1,tipped,picked,95864,1000000,992755,True,,29246,-66618,crossed
dreamer_local,machine,1,dv3px_sparse10_dDPfull_first_rns10h_img_rlDreamer_s1,0.1,placed_v2,picked,145500,1000000,992769,True,,162034,16534,crossed
dreamer_local,machine,1,dv3px_sparse10_dDPfull_first_rns10h_img_rlDreamer_s1,0.1,farside,picked,145500,1000000,992769,True,,192897,47397,crossed
dreamer_local,machine,1,dv3px_sparse10_dDPfull_first_rns10h_img_rlDreamer_s1,0.1,slide_event,picked,145500,1000000,992769,True,,204896,59396,crossed
dreamer_local,machine,1,dv3px_sparse10_dDPfull_first_rns10h_img_rlDreamer_s1,0.1,home,picked,145500,1000000,992769,True,,204896,59396,crossed
dreamer_local,machine,1,dv3px_sparse10_dDPfull_first_rns10h_img_rlDreamer_s1,0.1,tipped,picked,145500,1000000,992769,True,,103736,-41764,crossed
dreamer_local,machine,2,dv3px_sparse10_dDPfull_first_rns10h_img_rlDreamer_s2,0.1,placed_v2,picked,136089,1000000,992440,True,,157659,21570,crossed
dreamer_local,machine,2,dv3px_sparse10_dDPfull_first_rns10h_img_rlDreamer_s2,0.1,farside,picked,136089,1000000,992440,True,,190154,54065,crossed
dreamer_local,machine,2,dv3px_sparse10_dDPfull_first_rns10h_img_rlDreamer_s2,0.1,slide_event,picked,136089,1000000,992440,True,,341718,205629,crossed
dreamer_local,machine,2,dv3px_sparse10_dDPfull_first_rns10h_img_rlDreamer_s2,0.1,home,picked,136089,1000000,992440,True,,341718,205629,crossed
dreamer_local,machine,2,dv3px_sparse10_dDPfull_first_rns10h_img_rlDreamer_s2,0.1,tipped,picked,136089,1000000,992440,True,,44871,-91218,crossed
dreamer_local,machine,3,dv3px_sparse10_dDPfull_first_rns10h_img_rlDreamer_s3,0.1,placed_v2,picked,111424,1000000,998215,True,,197278,85854,crossed
dreamer_local,machine,3,dv3px_sparse10_dDPfull_first_rns10h_img_rlDreamer_s3,0.1,farside,picked,111424,1000000,998215,True,,197278,85854,crossed
dreamer_local,machine,3,dv3px_sparse10_dDPfull_first_rns10h_img_rlDreamer_s3,0.1,slide_event,picked,111424,1000000,998215,True,,312100,200676,crossed
dreamer_local,machine,3,dv3px_sparse10_dDPfull_first_rns10h_img_rlDreamer_s3,0.1,home,picked,111424,1000000,998215,True,,312100,200676,crossed
dreamer_local,machine,3,dv3px_sparse10_dDPfull_first_rns10h_img_rlDreamer_s3,0.1,tipped,picked,111424,1000000,998215,True,,109659,-1765,crossed
dreamer_cluster,human,4,full_r2d_state_dHfull_all_rns10h_img_dreamer_s4,0.1,placed_v2,picked,159161,1000000,999688,True,,222405,63244,crossed
dreamer_cluster,human,4,full_r2d_state_dHfull_all_rns10h_img_dreamer_s4,0.1,farside,picked,159161,1000000,999688,True,,222405,63244,crossed
dreamer_cluster,human,4,full_r2d_state_dHfull_all_rns10h_img_dreamer_s4,0.1,slide_event,picked,159161,1000000,999688,True,,227390,68229,crossed
dreamer_cluster,human,4,full_r2d_state_dHfull_all_rns10h_img_dreamer_s4,0.1,home,picked,159161,1000000,999688,True,,230656,71495,crossed
dreamer_cluster,human,4,full_r2d_state_dHfull_all_rns10h_img_dreamer_s4,0.1,tipped,picked,159161,1000000,999688,True,,44604,-114557,crossed
dreamer_cluster,human,5,full_r2d_state_dHfull_all_rns10h_img_dreamer_s5,0.1,placed_v2,picked,108696,1000000,992699,True,,250165,141469,crossed
dreamer_cluster,human,5,full_r2d_state_dHfull_all_rns10h_img_dreamer_s5,0.1,farside,picked,108696,1000000,992699,True,,251120,142424,crossed
dreamer_cluster,human,5,full_r2d_state_dHfull_all_rns10h_img_dreamer_s5,0.1,slide_event,picked,108696,1000000,992699,True,,334284,225588,crossed
dreamer_cluster,human,5,full_r2d_state_dHfull_all_rns10h_img_dreamer_s5,0.1,home,picked,108696,1000000,992699,True,,340216,231520,crossed
dreamer_cluster,human,5,full_r2d_state_dHfull_all_rns10h_img_dreamer_s5,0.1,tipped,picked,108696,1000000,992699,True,,26022,-82674,crossed
dreamer_cluster,human,6,full_r2d_state_dHfull_all_rns10h_img_dreamer_s6,0.1,placed_v2,picked,95334,1000000,999507,True,,184428,89094,crossed
dreamer_cluster,human,6,full_r2d_state_dHfull_all_rns10h_img_dreamer_s6,0.1,farside,picked,95334,1000000,999507,True,,184428,89094,crossed
dreamer_cluster,human,6,full_r2d_state_dHfull_all_rns10h_img_dreamer_s6,0.1,slide_event,picked,95334,1000000,999507,True,,201005,105671,crossed
dreamer_cluster,human,6,full_r2d_state_dHfull_all_rns10h_img_dreamer_s6,0.1,home,picked,95334,1000000,999507,True,,219009,123675,crossed
dreamer_cluster,human,6,full_r2d_state_dHfull_all_rns10h_img_dreamer_s6,0.1,tipped,picked,95334,1000000,999507,True,,32812,-62522,crossed
dreamer_cluster,human,7,full_r2d_state_dHfull_all_rns10h_img_dreamer_s7,0.1,placed_v2,picked,111723,1000000,992379,True,,174736,63013,crossed
dreamer_cluster,human,7,full_r2d_state_dHfull_all_rns10h_img_dreamer_s7,0.1,farside,picked,111723,1000000,992379,True,,176244,64521,crossed
dreamer_cluster,human,7,full_r2d_state_dHfull_all_rns10h_img_dreamer_s7,0.1,slide_event,picked,111723,1000000,992379,True,,282938,171215,crossed
dreamer_cluster,human,7,full_r2d_state_dHfull_all_rns10h_img_dreamer_s7,0.1,home,picked,111723,1000000,992379,True,,282938,171215,crossed
dreamer_cluster,human,7,full_r2d_state_dHfull_all_rns10h_img_dreamer_s7,0.1,tipped,picked,111723,1000000,992379,True,,28780,-82943,crossed
dreamer_cluster,human,8,full_r2d_state_dHfull_all_rns10h_img_dreamer_s8,0.1,placed_v2,picked,165467,2000000,1992758,True,,192561,27094,crossed
dreamer_cluster,human,8,full_r2d_state_dHfull_all_rns10h_img_dreamer_s8,0.1,farside,picked,165467,2000000,1992758,True,,199640,34173,crossed
dreamer_cluster,human,8,full_r2d_state_dHfull_all_rns10h_img_dreamer_s8,0.1,slide_event,picked,165467,2000000,1992758,True,,231334,65867,crossed
dreamer_cluster,human,8,full_r2d_state_dHfull_all_rns10h_img_dreamer_s8,0.1,home,picked,165467,2000000,1992758,True,,231334,65867,crossed
dreamer_cluster,human,8,full_r2d_state_dHfull_all_rns10h_img_dreamer_s8,0.1,tipped,picked,165467,2000000,1992758,True,,33787,-131680,crossed
dreamer_cluster,human,9,full_r2d_state_dHfull_all_rns10h_img_dreamer_s9,0.1,placed_v2,picked,149260,2000000,1999907,True,,175729,26469,crossed
dreamer_cluster,human,9,full_r2d_state_dHfull_all_rns10h_img_dreamer_s9,0.1,farside,picked,149260,2000000,1999907,True,,175729,26469,crossed
dreamer_cluster,human,9,full_r2d_state_dHfull_all_rns10h_img_dreamer_s9,0.1,slide_event,picked,149260,2000000,1999907,True,,214440,65180,crossed
dreamer_cluster,human,9,full_r2d_state_dHfull_all_rns10h_img_dreamer_s9,0.1,home,picked,149260,2000000,1999907,True,,214440,65180,crossed
dreamer_cluster,human,9,full_r2d_state_dHfull_all_rns10h_img_dreamer_s9,0.1,tipped,picked,149260,2000000,1999907,True,,43232,-106028,crossed
dreamer_cluster,human,10,full_r2d_state_dHfull_all_rns10h_img_dreamer_s10,0.1,placed_v2,picked,113208,2000000,1999790,True,,267094,153886,crossed
dreamer_cluster,human,10,full_r2d_state_dHfull_all_rns10h_img_dreamer_s10,0.1,farside,picked,113208,2000000,1999790,True,,267094,153886,crossed
dreamer_cluster,human,10,full_r2d_state_dHfull_all_rns10h_img_dreamer_s10,0.1,slide_event,picked,113208,2000000,1999790,True,,270033,156825,crossed
dreamer_cluster,human,10,full_r2d_state_dHfull_all_rns10h_img_dreamer_s10,0.1,home,picked,113208,2000000,1999790,True,,270033,156825,crossed
dreamer_cluster,human,10,full_r2d_state_dHfull_all_rns10h_img_dreamer_s10,0.1,tipped,picked,113208,2000000,1999790,True,,30941,-82267,crossed
dreamer_cluster,human,11,full_r2d_state_dHfull_all_rns10h_img_dreamer_s11,0.1,placed_v2,picked,109729,2000000,1999663,True,,235106,125377,crossed
dreamer_cluster,human,11,full_r2d_state_dHfull_all_rns10h_img_dreamer_s11,0.1,farside,picked,109729,2000000,1999663,True,,235106,125377,crossed
dreamer_cluster,human,11,full_r2d_state_dHfull_all_rns10h_img_dreamer_s11,0.1,slide_event,picked,109729,2000000,1999663,True,,284018,174289,crossed
dreamer_cluster,human,11,full_r2d_state_dHfull_all_rns10h_img_dreamer_s11,0.1,home,picked,109729,2000000,1999663,True,,293384,183655,crossed
dreamer_cluster,human,11,full_r2d_state_dHfull_all_rns10h_img_dreamer_s11,0.1,tipped,picked,109729,2000000,1999663,True,,104164,-5565,crossed
dreamer_cluster,human,12,full_r2d_state_dHfull_all_rns10h_img_dreamer_s12,0.1,placed_v2,picked,154498,2000000,1998777,True,,187727,33229,crossed
dreamer_cluster,human,12,full_r2d_state_dHfull_all_rns10h_img_dreamer_s12,0.1,farside,picked,154498,2000000,1998777,True,,187727,33229,crossed
dreamer_cluster,human,12,full_r2d_state_dHfull_all_rns10h_img_dreamer_s12,0.1,slide_event,picked,154498,2000000,1998777,True,,232113,77615,crossed
dreamer_cluster,human,12,full_r2d_state_dHfull_all_rns10h_img_dreamer_s12,0.1,home,picked,154498,2000000,1998777,True,,232113,77615,crossed
dreamer_cluster,human,12,full_r2d_state_dHfull_all_rns10h_img_dreamer_s12,0.1,tipped,picked,154498,2000000,1998777,True,,35965,-118533,crossed
dreamer_cluster,human,13,full_r2d_state_dHfull_all_rns10h_img_dreamer_s13,0.1,placed_v2,picked,157088,2000000,1999679,True,,250796,93708,crossed
dreamer_cluster,human,13,full_r2d_state_dHfull_all_rns10h_img_dreamer_s13,0.1,farside,picked,157088,2000000,1999679,True,,250796,93708,crossed
dreamer_cluster,human,13,full_r2d_state_dHfull_all_rns10h_img_dreamer_s13,0.1,slide_event,picked,157088,2000000,1999679,True,,278625,121537,crossed
dreamer_cluster,human,13,full_r2d_state_dHfull_all_rns10h_img_dreamer_s13,0.1,home,picked,157088,2000000,1999679,True,,287290,130202,crossed
dreamer_cluster,human,13,full_r2d_state_dHfull_all_rns10h_img_dreamer_s13,0.1,tipped,picked,157088,2000000,1999679,True,,32190,-124898,crossed
dreamer_cluster,human,14,full_r2d_state_dHfull_all_rns10h_img_dreamer_s14,0.1,placed_v2,picked,127955,2000000,1999320,True,,161187,33232,crossed
dreamer_cluster,human,14,full_r2d_state_dHfull_all_rns10h_img_dreamer_s14,0.1,farside,picked,127955,2000000,1999320,True,,161187,33232,crossed
dreamer_cluster,human,14,full_r2d_state_dHfull_all_rns10h_img_dreamer_s14,0.1,slide_event,picked,127955,2000000,1999320,True,,227855,99900,crossed
dreamer_cluster,human,14,full_r2d_state_dHfull_all_rns10h_img_dreamer_s14,0.1,home,picked,127955,2000000,1999320,True,,227855,99900,crossed
dreamer_cluster,human,14,full_r2d_state_dHfull_all_rns10h_img_dreamer_s14,0.1,tipped,picked,127955,2000000,1999320,True,,59060,-68895,crossed
dreamer_cluster,human,15,full_r2d_state_dHfull_all_rns10h_img_dreamer_s15,0.1,placed_v2,picked,124566,2000000,1999712,True,,139983,15417,crossed
dreamer_cluster,human,15,full_r2d_state_dHfull_all_rns10h_img_dreamer_s15,0.1,farside,picked,124566,2000000,1999712,True,,148680,24114,crossed
dreamer_cluster,human,15,full_r2d_state_dHfull_all_rns10h_img_dreamer_s15,0.1,slide_event,picked,124566,2000000,1999712,True,,149681,25115,crossed
dreamer_cluster,human,15,full_r2d_state_dHfull_all_rns10h_img_dreamer_s15,0.1,home,picked,124566,2000000,1999712,True,,205610,81044,crossed
dreamer_cluster,human,15,full_r2d_state_dHfull_all_rns10h_img_dreamer_s15,0.1,tipped,picked,124566,2000000,1999712,True,,39948,-84618,crossed
dreamer_cluster,machine,4,full_r2d_state_dDPfull_first_rns10h_img_dreamer_s4,0.1,placed_v2,picked,155352,1000000,999557,True,,231695,76343,crossed
dreamer_cluster,machine,4,full_r2d_state_dDPfull_first_rns10h_img_dreamer_s4,0.1,farside,picked,155352,1000000,999557,True,,231695,76343,crossed
dreamer_cluster,machine,4,full_r2d_state_dDPfull_first_rns10h_img_dreamer_s4,0.1,slide_event,picked,155352,1000000,999557,True,,234375,79023,crossed
dreamer_cluster,machine,4,full_r2d_state_dDPfull_first_rns10h_img_dreamer_s4,0.1,home,picked,155352,1000000,999557,True,,256590,101238,crossed
