ladder,arm,seed,stage,bin_center_step,rate,n_episodes_in_bin
nested_ramp,human,950,placed_v2,43750,0.0317,63
nested_ramp,human,950,placed_v2,56250,0.1091,55
nested_ramp,human,950,placed_v2,68750,0.2281,57
nested_ramp,human,950,placed_v2,81250,0.3115,61
nested_ramp,human,950,placed_v2,93750,0.2576,66
nested_ramp,human,950,placed_v2,106250,0.1233,73
nested_ramp,human,950,placed_v2,118750,0.5410,61
nested_ramp,human,950,placed_v2,131250,0.2564,78
nested_ramp,human,950,placed_v2,143750,0.3788,66
nested_ramp,human,950,placed_v2,156250,0.3562,73
nested_ramp,human,950,placed_v2,168750,0.4516,62
nested_ramp,human,950,placed_v2,181250,0.3433,67
nested_ramp,human,950,placed_v2,193750,0.6458,48
nested_ramp,human,950,placed_v2,206250,0.7800,50
nested_ramp,human,950,placed_v2,218750,0.3171,82
nested_ramp,human,950,placed_v2,231250,0.6441,59
nested_ramp,human,950,placed_v2,243750,0.7121,66
nested_ramp,human,950,placed_v2,256250,,0
nested_ramp,human,950,placed_v2,268750,,0
nested_ramp,human,950,placed_v2,281250,,0
nested_ramp,human,950,placed_v2,293750,,0
nested_ramp,human,950,placed_v2,306250,,0
nested_ramp,human,950,placed_v2,318750,,0
nested_ramp,human,950,placed_v2,331250,,0
nested_ramp,human,950,placed_v2,343750,,0
nested_ramp,human,950,placed_v2,356250,,0
nested_ramp,human,950,placed_v2,368750,,0
nested_ramp,human,950,placed_v2,381250,,0
nested_ramp,human,950,placed_v2,393750,,0
nested_ramp,human,950,placed_v2,406250,,0
nested_ramp,human,950,placed_v2,418750,,0
nested_ramp,human,950,placed_v2,431250,,0
nested_ramp,human,950,placed_v2,443750,,0
nested_ramp,human,950,placed_v2,456250,,0
nested_ramp,human,950,placed_v2,468750,,0
nested_ramp,human,950,placed_v2,481250,,0
nested_ramp,human,950,placed_v2,493750,,0
nested_ramp,human,951,placed_v2,6250,0.0000,48
nested_ramp,human,951,placed_v2,18750,0.0000,68
nested_ramp,human,951,placed_v2,31250,0.0000,79
nested_ramp,human,951,placed_v2,43750,0.1406,64
nested_ramp,human,951,placed_v2,56250,0.2459,61
nested_ramp,human,951,placed_v2,68750,0.2281,57
nested_ramp,human,951,placed_v2,81250,0.3220,59
nested_ramp,human,951,placed_v2,93750,0.2903,62
nested_ramp,human,951,placed_v2,106250,0.2500,60
nested_ramp,human,951,placed_v2,118750,0.4355,62
nested_ramp,human,951,placed_v2,131250,0.4355,62
nested_ramp,human,951,placed_v2,143750,0.3243,74
nested_ramp,human,951,placed_v2,156250,0.5714,56
nested_ramp,human,951,placed_v2,168750,0.5636,55
nested_ramp,human,951,placed_v2,181250,0.4400,50
nested_ramp,human,951,placed_v2,193750,0.5000,50
nested_ramp,human,951,placed_v2,206250,0.6207,58
nested_ramp,human,951,placed_v2,218750,0.5614,57
nested_ramp,human,951,placed_v2,231250,0.8298,47
nested_ramp,human,951,placed_v2,243750,0.5000,58
nested_ramp,human,951,placed_v2,256250,,0
nested_ramp,human,951,placed_v2,268750,,0
nested_ramp,human,951,placed_v2,281250,,0
nested_ramp,human,951,placed_v2,293750,,0
nested_ramp,human,951,placed_v2,306250,,0
nested_ramp,human,951,placed_v2,318750,,0
nested_ramp,human,951,placed_v2,331250,,0
nested_ramp,human,951,placed_v2,343750,,0
nested_ramp,human,951,placed_v2,356250,,0
nested_ramp,human,951,placed_v2,368750,,0
nested_ramp,human,951,placed_v2,381250,,0
nested_ramp,human,951,placed_v2,393750,,0
nested_ramp,human,951,placed_v2,406250,,0
nested_ramp,human,951,placed_v2,418750,,0
nested_ramp,human,951,placed_v2,431250,,0
nested_ramp,human,951,placed_v2,443750,,0
nested_ramp,human,951,placed_v2,456250,,0
nested_ramp,human,951,placed_v2,468750,,0
nested_ramp,human,951,placed_v2,481250,,0
nested_ramp,human,951,placed_v2,493750,,0
nested_ramp,human,952,placed_v2,6250,0.0000,45
nested_ramp,human,952,placed_v2,18750,0.0179,56
nested_ramp,human,952,placed_v2,31250,0.0000,74
nested_ramp,human,952,placed_v2,43750,0.0357,84
nested_ramp,human,952,placed_v2,56250,0.1642,67
nested_ramp,human,952,placed_v2,68750,0.2778,72
nested_ramp,human,952,placed_v2,81250,0.4500,60
nested_ramp,human,952,placed_v2,93750,0.5000,66
nested_ramp,human,952,placed_v2,106250,0.6071,56
nested_ramp,human,952,placed_v2,118750,0.3333,72
nested_ramp,human,952,placed_v2,131250,0.4833,60
nested_ramp,human,952,placed_v2,143750,0.4769,65
nested_ramp,human,952,placed_v2,156250,0.6875,48
nested_ramp,human,952,placed_v2,168750,0.2295,61
nested_ramp,human,952,placed_v2,181250,0.2581,62
nested_ramp,human,952,placed_v2,193750,0.6491,57
nested_ramp,human,952,placed_v2,206250,0.6364,55
nested_ramp,human,952,placed_v2,218750,0.6471,51
nested_ramp,human,952,placed_v2,231250,0.7708,48
nested_ramp,human,952,placed_v2,243750,0.6923,52
nested_ramp,human,952,placed_v2,256250,0.6604,53
nested_ramp,human,952,placed_v2,268750,0.7593,54
nested_ramp,human,952,placed_v2,281250,0.7736,53
nested_ramp,human,952,placed_v2,293750,0.6111,54
nested_ramp,human,952,placed_v2,306250,0.7308,52
nested_ramp,human,952,placed_v2,318750,0.6346,52
nested_ramp,human,952,placed_v2,331250,0.9149,47
nested_ramp,human,952,placed_v2,343750,0.3281,64
nested_ramp,human,952,placed_v2,356250,0.0000,90
nested_ramp,human,952,placed_v2,368750,0.2162,74
nested_ramp,human,952,placed_v2,381250,0.0385,52
nested_ramp,human,952,placed_v2,393750,0.0000,55
nested_ramp,human,952,placed_v2,406250,0.0339,59
nested_ramp,human,952,placed_v2,418750,0.1452,62
nested_ramp,human,952,placed_v2,431250,0.1311,61
nested_ramp,human,952,placed_v2,443750,0.6389,72
nested_ramp,human,952,placed_v2,456250,0.4925,67
nested_ramp,human,952,placed_v2,468750,0.6885,61
nested_ramp,human,952,placed_v2,481250,0.9020,51
nested_ramp,human,952,placed_v2,493750,0.6418,67
nested_ramp,human,953,placed_v2,6250,0.0000,46
nested_ramp,human,953,placed_v2,18750,0.0000,56
nested_ramp,human,953,placed_v2,31250,0.0000,59
nested_ramp,human,953,placed_v2,43750,0.0000,79
nested_ramp,human,953,placed_v2,56250,0.0159,63
nested_ramp,human,953,placed_v2,68750,0.0952,63
nested_ramp,human,953,placed_v2,81250,0.2000,55
nested_ramp,human,953,placed_v2,93750,0.1831,71
nested_ramp,human,953,placed_v2,106250,0.2034,59
nested_ramp,human,953,placed_v2,118750,0.2545,55
nested_ramp,human,953,placed_v2,131250,0.3276,58
nested_ramp,human,953,placed_v2,143750,0.2576,66
nested_ramp,human,953,placed_v2,156250,0.5660,53
nested_ramp,human,953,placed_v2,168750,0.0545,55
nested_ramp,human,953,placed_v2,181250,0.4259,54
nested_ramp,human,953,placed_v2,193750,0.6909,55
nested_ramp,human,953,placed_v2,206250,0.5606,66
nested_ramp,human,953,placed_v2,218750,0.2714,70
nested_ramp,human,953,placed_v2,231250,0.6071,56
nested_ramp,human,953,placed_v2,243750,0.5690,58
nested_ramp,human,953,placed_v2,256250,0.6038,53
nested_ramp,human,953,placed_v2,268750,0.3860,57
nested_ramp,human,953,placed_v2,281250,0.4262,61
nested_ramp,human,953,placed_v2,293750,0.5091,55
nested_ramp,human,953,placed_v2,306250,0.2727,55
nested_ramp,human,953,placed_v2,318750,0.4407,59
nested_ramp,human,953,placed_v2,331250,0.8043,46
nested_ramp,human,953,placed_v2,343750,0.7872,47
nested_ramp,human,953,placed_v2,356250,0.5472,53
nested_ramp,human,953,placed_v2,368750,0.6786,56
nested_ramp,human,953,placed_v2,381250,0.6727,55
nested_ramp,human,953,placed_v2,393750,0.8936,47
nested_ramp,human,953,placed_v2,406250,0.3922,51
nested_ramp,human,953,placed_v2,418750,0.5397,63
nested_ramp,human,953,placed_v2,431250,0.4098,61
nested_ramp,human,953,placed_v2,443750,0.5000,56
nested_ramp,human,953,placed_v2,456250,0.6364,55
nested_ramp,human,953,placed_v2,468750,0.8148,54
nested_ramp,human,953,placed_v2,481250,0.6250,56
nested_ramp,human,953,placed_v2,493750,0.6792,53
nested_ramp,machine,970,placed_v2,6250,0.0000,45
nested_ramp,machine,970,placed_v2,18750,0.0000,63
nested_ramp,machine,970,placed_v2,31250,0.0000,81
nested_ramp,machine,970,placed_v2,43750,0.0120,83
nested_ramp,machine,970,placed_v2,56250,0.0469,64
nested_ramp,machine,970,placed_v2,68750,0.0533,75
nested_ramp,machine,970,placed_v2,81250,0.0678,59
nested_ramp,machine,970,placed_v2,93750,0.1642,67
nested_ramp,machine,970,placed_v2,106250,0.1279,86
nested_ramp,machine,970,placed_v2,118750,0.1831,71
nested_ramp,machine,970,placed_v2,131250,0.3898,59
nested_ramp,machine,970,placed_v2,143750,0.2237,76
nested_ramp,machine,970,placed_v2,156250,0.0968,62
nested_ramp,machine,970,placed_v2,168750,0.1912,68
nested_ramp,machine,970,placed_v2,181250,0.0923,65
nested_ramp,machine,970,placed_v2,193750,0.0667,60
nested_ramp,machine,970,placed_v2,206250,0.2037,54
nested_ramp,machine,970,placed_v2,218750,0.2969,64
nested_ramp,machine,970,placed_v2,231250,0.1833,60
nested_ramp,machine,970,placed_v2,243750,0.2333,60
nested_ramp,machine,970,placed_v2,256250,,0
nested_ramp,machine,970,placed_v2,268750,,0
nested_ramp,machine,970,placed_v2,281250,,0
nested_ramp,machine,970,placed_v2,293750,,0
nested_ramp,machine,970,placed_v2,306250,,0
nested_ramp,machine,970,placed_v2,318750,,0
nested_ramp,machine,970,placed_v2,331250,,0
nested_ramp,machine,970,placed_v2,343750,,0
nested_ramp,machine,970,placed_v2,356250,,0
nested_ramp,machine,970,placed_v2,368750,,0
nested_ramp,machine,970,placed_v2,381250,,0
nested_ramp,machine,970,placed_v2,393750,,0
nested_ramp,machine,970,placed_v2,406250,,0
nested_ramp,machine,970,placed_v2,418750,,0
nested_ramp,machine,970,placed_v2,431250,,0
nested_ramp,machine,970,placed_v2,443750,,0
nested_ramp,machine,970,placed_v2,456250,,0
nested_ramp,machine,970,placed_v2,468750,,0
nested_ramp,machine,970,placed_v2,481250,,0
nested_ramp,machine,970,placed_v2,493750,,0
nested_ramp,machine,971,placed_v2,6250,0.0000,44
nested_ramp,machine,971,placed_v2,18750,0.0000,45
nested_ramp,machine,971,placed_v2,31250,0.0000,74
nested_ramp,machine,971,placed_v2,43750,0.0000,71
nested_ramp,machine,971,placed_v2,56250,0.0143,70
nested_ramp,machine,971,placed_v2,68750,0.0000,60
nested_ramp,machine,971,placed_v2,81250,0.0000,79
nested_ramp,machine,971,placed_v2,93750,0.0333,60
nested_ramp,machine,971,placed_v2,106250,0.2000,60
nested_ramp,machine,971,placed_v2,118750,0.2090,67
nested_ramp,machine,971,placed_v2,131250,0.3125,64
nested_ramp,machine,971,placed_v2,143750,0.2063,63
nested_ramp,machine,971,placed_v2,156250,0.1406,64
nested_ramp,machine,971,placed_v2,168750,0.0333,60
nested_ramp,machine,971,placed_v2,181250,0.1667,48
nested_ramp,machine,971,placed_v2,193750,0.1875,64
nested_ramp,machine,971,placed_v2,206250,0.3051,59
nested_ramp,machine,971,placed_v2,218750,0.0167,60
nested_ramp,machine,971,placed_v2,231250,0.0000,59
nested_ramp,machine,971,placed_v2,243750,0.0000,45
nested_ramp,machine,971,placed_v2,256250,,0
nested_ramp,machine,971,placed_v2,268750,,0
nested_ramp,machine,971,placed_v2,281250,,0
nested_ramp,machine,971,placed_v2,293750,,0
nested_ramp,machine,971,placed_v2,306250,,0
nested_ramp,machine,971,placed_v2,318750,,0
nested_ramp,machine,971,placed_v2,331250,,0
nested_ramp,machine,971,placed_v2,343750,,0
nested_ramp,machine,971,placed_v2,356250,,0
nested_ramp,machine,971,placed_v2,368750,,0
nested_ramp,machine,971,placed_v2,381250,,0
nested_ramp,machine,971,placed_v2,393750,,0
nested_ramp,machine,971,placed_v2,406250,,0
nested_ramp,machine,971,placed_v2,418750,,0
nested_ramp,machine,971,placed_v2,431250,,0
nested_ramp,machine,971,placed_v2,443750,,0
nested_ramp,machine,971,placed_v2,456250,,0
nested_ramp,machine,971,placed_v2,468750,,0
nested_ramp,machine,971,placed_v2,481250,,0
nested_ramp,machine,971,placed_v2,493750,,0
nested_ramp,machine,972,placed_v2,6250,0.0000,46
nested_ramp,machine,972,placed_v2,18750,0.0000,60
nested_ramp,machine,972,placed_v2,31250,0.0000,64
nested_ramp,machine,972,placed_v2,43750,0.0000,76
nested_ramp,machine,972,placed_v2,56250,0.0137,73
nested_ramp,machine,972,placed_v2,68750,0.0000,64
nested_ramp,machine,972,placed_v2,81250,0.1111,63
nested_ramp,machine,972,placed_v2,93750,0.1642,67
nested_ramp,machine,972,placed_v2,106250,0.1571,70
nested_ramp,machine,972,placed_v2,118750,0.1364,66
nested_ramp,machine,972,placed_v2,131250,0.1014,69
nested_ramp,machine,972,placed_v2,143750,0.0877,57
nested_ramp,machine,972,placed_v2,156250,0.1837,49
nested_ramp,machine,972,placed_v2,168750,0.2982,57
nested_ramp,machine,972,placed_v2,181250,0.2931,58
nested_ramp,machine,972,placed_v2,193750,0.1324,68
nested_ramp,machine,972,placed_v2,206250,0.3333,51
nested_ramp,machine,972,placed_v2,218750,0.3750,56
nested_ramp,machine,972,placed_v2,231250,0.2059,68
nested_ramp,machine,972,placed_v2,243750,0.2167,60
nested_ramp,machine,972,placed_v2,256250,0.1571,70
nested_ramp,machine,972,placed_v2,268750,0.2143,70
nested_ramp,machine,972,placed_v2,281250,0.1296,54
nested_ramp,machine,972,placed_v2,293750,0.5273,55
nested_ramp,machine,972,placed_v2,306250,0.3333,69
nested_ramp,machine,972,placed_v2,318750,0.4068,59
nested_ramp,machine,972,placed_v2,331250,0.3051,59
nested_ramp,machine,972,placed_v2,343750,0.1167,60
nested_ramp,machine,972,placed_v2,356250,0.4259,54
nested_ramp,machine,972,placed_v2,368750,0.5965,57
nested_ramp,machine,972,placed_v2,381250,0.4211,57
nested_ramp,machine,972,placed_v2,393750,0.3485,66
nested_ramp,machine,972,placed_v2,406250,0.3733,75
nested_ramp,machine,972,placed_v2,418750,0.2192,73
nested_ramp,machine,972,placed_v2,431250,0.0893,112
nested_ramp,machine,972,placed_v2,443750,0.0345,116
nested_ramp,machine,972,placed_v2,456250,0.1515,66
nested_ramp,machine,972,placed_v2,468750,0.4615,52
nested_ramp,machine,972,placed_v2,481250,0.7600,50
nested_ramp,machine,972,placed_v2,493750,0.8077,52
nested_ramp,machine,973,placed_v2,6250,0.0000,44
nested_ramp,machine,973,placed_v2,18750,0.0000,53
nested_ramp,machine,973,placed_v2,31250,0.0000,61
nested_ramp,machine,973,placed_v2,43750,0.0000,68
nested_ramp,machine,973,placed_v2,56250,0.0000,67
nested_ramp,machine,973,placed_v2,68750,0.0317,63
nested_ramp,machine,973,placed_v2,81250,0.0130,77
nested_ramp,machine,973,placed_v2,93750,0.1379,58
nested_ramp,machine,973,placed_v2,106250,0.0968,62
nested_ramp,machine,973,placed_v2,118750,0.1270,63
nested_ramp,machine,973,placed_v2,131250,0.0862,58
nested_ramp,machine,973,placed_v2,143750,0.2295,61
nested_ramp,machine,973,placed_v2,156250,0.3929,56
nested_ramp,machine,973,placed_v2,168750,0.4815,54
nested_ramp,machine,973,placed_v2,181250,0.3860,57
nested_ramp,machine,973,placed_v2,193750,0.1538,65
nested_ramp,machine,973,placed_v2,206250,0.2500,64
nested_ramp,machine,973,placed_v2,218750,0.3134,67
nested_ramp,machine,973,placed_v2,231250,0.2923,65
nested_ramp,machine,973,placed_v2,243750,0.1398,93
nested_ramp,machine,973,placed_v2,256250,0.3148,54
nested_ramp,machine,973,placed_v2,268750,0.2625,80
nested_ramp,machine,973,placed_v2,281250,0.3662,71
nested_ramp,machine,973,placed_v2,293750,0.4754,61
nested_ramp,machine,973,placed_v2,306250,0.6271,59
nested_ramp,machine,973,placed_v2,318750,0.5161,62
nested_ramp,machine,973,placed_v2,331250,0.0659,91
nested_ramp,machine,973,placed_v2,343750,0.0396,101
nested_ramp,machine,973,placed_v2,356250,0.0897,78
nested_ramp,machine,973,placed_v2,368750,0.1264,87
nested_ramp,machine,973,placed_v2,381250,0.1194,67
nested_ramp,machine,973,placed_v2,393750,0.1842,76
nested_ramp,machine,973,placed_v2,406250,0.2676,71
nested_ramp,machine,973,placed_v2,418750,0.0946,74
nested_ramp,machine,973,placed_v2,431250,0.0947,95
nested_ramp,machine,973,placed_v2,443750,0.0119,84
nested_ramp,machine,973,placed_v2,456250,0.0141,71
nested_ramp,machine,973,placed_v2,468750,0.0317,63
nested_ramp,machine,973,placed_v2,481250,0.1250,72
nested_ramp,machine,973,placed_v2,493750,0.0000,70
nested_ramp,human,950,nested_v2,6250,0.0000,47
nested_ramp,human,950,nested_v2,18750,0.0000,58
nested_ramp,human,950,nested_v2,31250,0.0000,73
nested_ramp,human,950,nested_v2,43750,0.0000,63
nested_ramp,human,950,nested_v2,56250,0.0182,55
nested_ramp,human,950,nested_v2,68750,0.0175,57
nested_ramp,human,950,nested_v2,81250,0.0656,61
nested_ramp,human,950,nested_v2,93750,0.0455,66
nested_ramp,human,950,nested_v2,106250,0.0000,73
nested_ramp,human,950,nested_v2,118750,0.0984,61
nested_ramp,human,950,nested_v2,131250,0.0128,78
nested_ramp,human,950,nested_v2,143750,0.0606,66
nested_ramp,human,950,nested_v2,156250,0.1233,73
nested_ramp,human,950,nested_v2,168750,0.1774,62
nested_ramp,human,950,nested_v2,181250,0.0000,67
nested_ramp,human,950,nested_v2,193750,0.0833,48
nested_ramp,human,950,nested_v2,206250,0.1200,50
nested_ramp,human,950,nested_v2,218750,0.0366,82
nested_ramp,human,950,nested_v2,231250,0.3051,59
nested_ramp,human,950,nested_v2,243750,0.4091,66
nested_ramp,human,950,nested_v2,256250,,0
nested_ramp,human,950,nested_v2,268750,,0
nested_ramp,human,950,nested_v2,281250,,0
nested_ramp,human,950,nested_v2,293750,,0
nested_ramp,human,950,nested_v2,306250,,0
nested_ramp,human,950,nested_v2,318750,,0
nested_ramp,human,950,nested_v2,331250,,0
nested_ramp,human,950,nested_v2,343750,,0
nested_ramp,human,950,nested_v2,356250,,0
nested_ramp,human,950,nested_v2,368750,,0
nested_ramp,human,950,nested_v2,381250,,0
nested_ramp,human,950,nested_v2,393750,,0
nested_ramp,human,950,nested_v2,406250,,0
nested_ramp,human,950,nested_v2,418750,,0
nested_ramp,human,950,nested_v2,431250,,0
nested_ramp,human,950,nested_v2,443750,,0
nested_ramp,human,950,nested_v2,456250,,0
nested_ramp,human,950,nested_v2,468750,,0
nested_ramp,human,950,nested_v2,481250,,0
nested_ramp,human,950,nested_v2,493750,,0
nested_ramp,human,951,nested_v2,6250,0.0000,48
nested_ramp,human,951,nested_v2,18750,0.0000,68
nested_ramp,human,951,nested_v2,31250,0.0000,79
nested_ramp,human,951,nested_v2,43750,0.0000,64
nested_ramp,human,951,nested_v2,56250,0.0328,61
nested_ramp,human,951,nested_v2,68750,0.0526,57
nested_ramp,human,951,nested_v2,81250,0.0678,59
nested_ramp,human,951,nested_v2,93750,0.0323,62
nested_ramp,human,951,nested_v2,106250,0.0667,60
nested_ramp,human,951,nested_v2,118750,0.1290,62
nested_ramp,human,951,nested_v2,131250,0.0484,62
nested_ramp,human,951,nested_v2,143750,0.0405,74
nested_ramp,human,951,nested_v2,156250,0.1607,56
nested_ramp,human,951,nested_v2,168750,0.1455,55
nested_ramp,human,951,nested_v2,181250,0.0400,50
nested_ramp,human,951,nested_v2,193750,0.1400,50
nested_ramp,human,951,nested_v2,206250,0.0690,58
nested_ramp,human,951,nested_v2,218750,0.0175,57
nested_ramp,human,951,nested_v2,231250,0.0851,47
nested_ramp,human,951,nested_v2,243750,0.0172,58
nested_ramp,human,951,nested_v2,256250,,0
nested_ramp,human,951,nested_v2,268750,,0
nested_ramp,human,951,nested_v2,281250,,0
nested_ramp,human,951,nested_v2,293750,,0
nested_ramp,human,951,nested_v2,306250,,0
nested_ramp,human,951,nested_v2,318750,,0
nested_ramp,human,951,nested_v2,331250,,0
nested_ramp,human,951,nested_v2,343750,,0
nested_ramp,human,951,nested_v2,356250,,0
nested_ramp,human,951,nested_v2,368750,,0
nested_ramp,human,951,nested_v2,381250,,0
nested_ramp,human,951,nested_v2,393750,,0
nested_ramp,human,951,nested_v2,406250,,0
nested_ramp,human,951,nested_v2,418750,,0
nested_ramp,human,951,nested_v2,431250,,0
nested_ramp,human,951,nested_v2,443750,,0
nested_ramp,human,951,nested_v2,456250,,0
nested_ramp,human,951,nested_v2,468750,,0
nested_ramp,human,951,nested_v2,481250,,0
nested_ramp,human,951,nested_v2,493750,,0
nested_ramp,human,952,nested_v2,6250,0.0000,45
nested_ramp,human,952,nested_v2,18750,0.0000,56
nested_ramp,human,952,nested_v2,31250,0.0000,74
nested_ramp,human,952,nested_v2,43750,0.0000,84
nested_ramp,human,952,nested_v2,56250,0.0149,67
nested_ramp,human,952,nested_v2,68750,0.0833,72
nested_ramp,human,952,nested_v2,81250,0.0667,60
nested_ramp,human,952,nested_v2,93750,0.0758,66
nested_ramp,human,952,nested_v2,106250,0.1786,56
nested_ramp,human,952,nested_v2,118750,0.1111,72
nested_ramp,human,952,nested_v2,131250,0.0167,60
nested_ramp,human,952,nested_v2,143750,0.0308,65
nested_ramp,human,952,nested_v2,156250,0.0833,48
nested_ramp,human,952,nested_v2,168750,0.0164,61
nested_ramp,human,952,nested_v2,181250,0.0000,62
nested_ramp,human,952,nested_v2,193750,0.0526,57
nested_ramp,human,952,nested_v2,206250,0.1455,55
nested_ramp,human,952,nested_v2,218750,0.1569,51
nested_ramp,human,952,nested_v2,231250,0.0417,48
nested_ramp,human,952,nested_v2,243750,0.2500,52
nested_ramp,human,952,nested_v2,256250,0.0943,53
nested_ramp,human,952,nested_v2,268750,0.2222,54
nested_ramp,human,952,nested_v2,281250,0.1698,53
nested_ramp,human,952,nested_v2,293750,0.1852,54
nested_ramp,human,952,nested_v2,306250,0.1731,52
nested_ramp,human,952,nested_v2,318750,0.1923,52
nested_ramp,human,952,nested_v2,331250,0.2340,47
nested_ramp,human,952,nested_v2,343750,0.0938,64
nested_ramp,human,952,nested_v2,356250,0.0000,90
nested_ramp,human,952,nested_v2,368750,0.0405,74
nested_ramp,human,952,nested_v2,381250,0.0000,52
nested_ramp,human,952,nested_v2,393750,0.0000,55
nested_ramp,human,952,nested_v2,406250,0.0000,59
nested_ramp,human,952,nested_v2,418750,0.0161,62
nested_ramp,human,952,nested_v2,431250,0.0328,61
nested_ramp,human,952,nested_v2,443750,0.1250,72
nested_ramp,human,952,nested_v2,456250,0.1791,67
nested_ramp,human,952,nested_v2,468750,0.1639,61
nested_ramp,human,952,nested_v2,481250,0.1961,51
nested_ramp,human,952,nested_v2,493750,0.2537,67
nested_ramp,human,953,nested_v2,6250,0.0000,46
nested_ramp,human,953,nested_v2,18750,0.0000,56
nested_ramp,human,953,nested_v2,31250,0.0000,59
nested_ramp,human,953,nested_v2,43750,0.0000,79
nested_ramp,human,953,nested_v2,56250,0.0159,63
nested_ramp,human,953,nested_v2,68750,0.0317,63
nested_ramp,human,953,nested_v2,81250,0.0000,55
nested_ramp,human,953,nested_v2,93750,0.0282,71
nested_ramp,human,953,nested_v2,106250,0.0339,59
nested_ramp,human,953,nested_v2,118750,0.0000,55
nested_ramp,human,953,nested_v2,131250,0.0345,58
nested_ramp,human,953,nested_v2,143750,0.0152,66
nested_ramp,human,953,nested_v2,156250,0.0943,53
nested_ramp,human,953,nested_v2,168750,0.0000,55
nested_ramp,human,953,nested_v2,181250,0.0741,54
nested_ramp,human,953,nested_v2,193750,0.0727,55
nested_ramp,human,953,nested_v2,206250,0.1667,66
nested_ramp,human,953,nested_v2,218750,0.0000,70
nested_ramp,human,953,nested_v2,231250,0.0179,56
nested_ramp,human,953,nested_v2,243750,0.0690,58
nested_ramp,human,953,nested_v2,256250,0.0377,53
nested_ramp,human,953,nested_v2,268750,0.0702,57
nested_ramp,human,953,nested_v2,281250,0.1311,61
nested_ramp,human,953,nested_v2,293750,0.2000,55
nested_ramp,human,953,nested_v2,306250,0.0182,55
nested_ramp,human,953,nested_v2,318750,0.0678,59
nested_ramp,human,953,nested_v2,331250,0.2174,46
nested_ramp,human,953,nested_v2,343750,0.5106,47
nested_ramp,human,953,nested_v2,356250,0.0755,53
nested_ramp,human,953,nested_v2,368750,0.2143,56
nested_ramp,human,953,nested_v2,381250,0.1455,55
nested_ramp,human,953,nested_v2,393750,0.1915,47
nested_ramp,human,953,nested_v2,406250,0.0000,51
nested_ramp,human,953,nested_v2,418750,0.0476,63
nested_ramp,human,953,nested_v2,431250,0.0820,61
nested_ramp,human,953,nested_v2,443750,0.1429,56
nested_ramp,human,953,nested_v2,456250,0.1091,55
nested_ramp,human,953,nested_v2,468750,0.3148,54
nested_ramp,human,953,nested_v2,481250,0.4286,56
nested_ramp,human,953,nested_v2,493750,0.2075,53
nested_ramp,machine,970,nested_v2,6250,0.0000,45
nested_ramp,machine,970,nested_v2,18750,0.0000,63
nested_ramp,machine,970,nested_v2,31250,0.0000,81
nested_ramp,machine,970,nested_v2,43750,0.0000,83
nested_ramp,machine,970,nested_v2,56250,0.0000,64
nested_ramp,machine,970,nested_v2,68750,0.0000,75
nested_ramp,machine,970,nested_v2,81250,0.0000,59
nested_ramp,machine,970,nested_v2,93750,0.0448,67
nested_ramp,machine,970,nested_v2,106250,0.0000,86
nested_ramp,machine,970,nested_v2,118750,0.0563,71
nested_ramp,machine,970,nested_v2,131250,0.1525,59
nested_ramp,machine,970,nested_v2,143750,0.0395,76
nested_ramp,machine,970,nested_v2,156250,0.0000,62
nested_ramp,machine,970,nested_v2,168750,0.0441,68
nested_ramp,machine,970,nested_v2,181250,0.0000,65
nested_ramp,machine,970,nested_v2,193750,0.0000,60
nested_ramp,machine,970,nested_v2,206250,0.0370,54
nested_ramp,machine,970,nested_v2,218750,0.0156,64
nested_ramp,machine,970,nested_v2,231250,0.0167,60
nested_ramp,machine,970,nested_v2,243750,0.0333,60
nested_ramp,machine,970,nested_v2,256250,,0
nested_ramp,machine,970,nested_v2,268750,,0
nested_ramp,machine,970,nested_v2,281250,,0
nested_ramp,machine,970,nested_v2,293750,,0
nested_ramp,machine,970,nested_v2,306250,,0
nested_ramp,machine,970,nested_v2,318750,,0
nested_ramp,machine,970,nested_v2,331250,,0
nested_ramp,machine,970,nested_v2,343750,,0
nested_ramp,machine,970,nested_v2,356250,,0
nested_ramp,machine,970,nested_v2,368750,,0
nested_ramp,machine,970,nested_v2,381250,,0
nested_ramp,machine,970,nested_v2,393750,,0
nested_ramp,machine,970,nested_v2,406250,,0
nested_ramp,machine,970,nested_v2,418750,,0
nested_ramp,machine,970,nested_v2,431250,,0
nested_ramp,machine,970,nested_v2,443750,,0
nested_ramp,machine,970,nested_v2,456250,,0
nested_ramp,machine,970,nested_v2,468750,,0
nested_ramp,machine,970,nested_v2,481250,,0
nested_ramp,machine,970,nested_v2,493750,,0
nested_ramp,machine,971,nested_v2,6250,0.0000,44
nested_ramp,machine,971,nested_v2,18750,0.0000,45
nested_ramp,machine,971,nested_v2,31250,0.0000,74
nested_ramp,machine,971,nested_v2,43750,0.0000,71
nested_ramp,machine,971,nested_v2,56250,0.0000,70
nested_ramp,machine,971,nested_v2,68750,0.0000,60
nested_ramp,machine,971,nested_v2,81250,0.0000,79
nested_ramp,machine,971,nested_v2,93750,0.0000,60
nested_ramp,machine,971,nested_v2,106250,0.0333,60
nested_ramp,machine,971,nested_v2,118750,0.0597,67
nested_ramp,machine,971,nested_v2,131250,0.0156,64
nested_ramp,machine,971,nested_v2,143750,0.0000,63
nested_ramp,machine,971,nested_v2,156250,0.0156,64
